id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations
1016010,"The evolution of the Earth’s climate over the twenty-first century depends on the rate at which anthropogenic carbon dioxide emissions are removed from the atmosphere by the ocean and land carbon cycles 1. Coupled climate–carbon cycle models suggest that global warming will act to limit the land-carbon sink 2, but these first generation models neglected the impacts of changing atmospheric chemistry. Emissions associated with fossil fuel and biomass burning have acted to approximately double the global mean tropospheric ozone concentration 3, and further increases are expected over the twenty-first century 4. Tropospheric ozone is known to damage plants, reducing plant primary productivity and crop yields 5, yet increasing atmospheric carbon dioxide concentrations are thought to stimulate plant primary productivity 6. Increased carbon dioxide and ozone levels can both lead to stomatal closure, which …",S Sitch and PM Cox and WJ Collins and C Huntingford,895,16541739063078877296,Nature,7155,791-794,Nature Publishing Group,Indirect radiative forcing of climate change through ozone effects on the land-carbon sink,https://www.nature.com/articles/nature06059/,448,2007,/scholar?cites=16541739063078877296,7S1cuNwAAAAJ:zLWjf1WUPmwC
1016011,"Continental runoff has increased through the twentieth century 1, 2 despite more intensive human water consumption 3. Possible reasons for the increase include: climate change and variability, deforestation, solar dimming 4, and direct atmospheric carbon dioxide (CO 2) effects on plant transpiration 5. All of these mechanisms have the potential to affect precipitation and/or evaporation and thereby modify runoff. Here we use a mechanistic land-surface model 6 and optimal fingerprinting statistical techniques 7 to attribute observational runoff changes 1 into contributions due to these factors. The model successfully captures the climate-driven inter-annual runoff variability, but twentieth-century climate alone is insufficient to explain the runoff trends. Instead we find that the trends are consistent with a suppression of plant transpiration due to CO 2-induced stomatal closure. This result will affect projections of …",Nicola Gedney and Peter M Cox and Richard A Betts and Oliver Boucher and Chris Huntingford and PA Stott,840,10507373193541770997,Nature,7078,835-838,Nature Publishing Group,Detection of a direct carbon dioxide effect in continental river runoff records,https://www.nature.com/articles/nature04504,439,2006,/scholar?cites=10507373193541770997,7S1cuNwAAAAJ:5Ul4iDaHHb8C
1016012,"Plant photosynthesis tends to increase with irradiance. However, recent theoretical and observational studies have demonstrated that photosynthesis is also more efficient under diffuse light conditions 1, 2, 3, 4, 5. Changes in cloud cover or atmospheric aerosol loadings, arising from either volcanic or anthropogenic emissions, alter both the total photosynthetically active radiation reaching the surface and the fraction of this radiation that is diffuse, with uncertain overall effects on global plant productivity and the land carbon sink. Here we estimate the impact of variations in diffuse fraction on the land carbon sink using a global model modified to account for the effects of variations in both direct and diffuse radiation on canopy photosynthesis. We estimate that variations in diffuse fraction, associated largely with the ‘global dimming’period 6, 7, 8, enhanced the land carbon sink by approximately one-quarter between …",Lina M Mercado and Nicolas Bellouin and Stephen Sitch and Olivier Boucher and Chris Huntingford and Martin Wild and Peter M Cox,744,8086463066570879710,Nature,7241,1014-1017,Nature Publishing Group,Impact of changes in diffuse radiation on the global land carbon sink,https://www.nature.com/articles/nature07949,458,2009,/scholar?cites=8086463066570879710,7S1cuNwAAAAJ:xtRiw3GOFMkC
1016013,"Atmospheric aerosols counteract the warming effects of anthropogenic greenhouse gases by an uncertain, but potentially large, amount. This in turn leads to large uncertainties in the sensitivity of climate to human perturbations, and therefore also in carbon cycle feedbacks and projections of climate change. In the future, aerosol cooling is expected to decline relative to greenhouse gas forcing, because of the aerosols' much shorter lifetime and the pursuit of a cleaner atmosphere. Strong aerosol cooling in the past and present would then imply that future global warming may proceed at or even above the upper extreme of the range projected by the Intergovernmental Panel on Climate Change.",Meinrat O Andreae and Chris D Jones and Peter M Cox,678,6123860929108999547,Nature,7046,1187-1190,Nature Publishing Group,Strong present-day aerosol cooling implies a hot future,https://www.nature.com/articles/nature03671,435,2005,/scholar?cites=6123860929108999547,7S1cuNwAAAAJ:pqnbT2bcN3wC
1016014,"This note describes the terrestrial carbon cycle component of the Hadley Centre's coupled climate-carbon cycle model (Cox et al (2000))."" TRIFFID (Top-down Representation of Interactive Foliage and Flora Including Dynamics)"" is a dynamic global vegetation model, which updates the plant distribution and soil carbon based on climate-sensitive CO2 fluxes at the land-atmosphere interface. The surface CO2 fluxes associated with photosynthesis and plant respiration are calculated in the MOЫEЫ 2 tiled land-surface scheme (Essery et al (In preparation)), on each atmospheric model timestep (normally 30 minutes), for each of 5 plant functional types. The area covered by a plant type is updated (normally every 10 days) based on the net carbon available to it and on the competition with other plant types, which is modelled using a Lotka-Volterra approach. Ыoil carbon is increased by litterfall, which can arise from local processes such as leaf-drop as well as large-scale disturbances which reduce the vegetated area. Ыoil carbon is returned to the atmosphere by microbial respiration which occurs at a rate dependent on soil moisture and temperature. TRIFFID has been designed to allow economical diagnosis of initial states using a Newton-Raphson descent towards the equilibrium state consistent with a given climate.",Peter M Cox,634,12385963513432839990,,,,Hadley Centre for Climate Prediction and Research,"Description of the"" TRIFFID"" dynamic global vegetation model",http://jules.jchmr.org/sites/default/files/HCTN_24.pdf,24,2001,/scholar?cites=12385963513432839990,7S1cuNwAAAAJ:_B80troHkn4C
1016015,"This manuscript describes the energy and water components of a new community land surface model called the Joint UK Land Environment Simulator (JULES). This is developed from the Met Office Surface Exchange Scheme (MOSES). It can be used as a stand alone land surface model driven by observed forcing data, or coupled to an atmospheric global circulation model. The JULES model has been coupled to the Met Office Unified Model (UM) and as such provides a unique opportunity for the research community to contribute their research to improve both world-leading operational weather forecasting and climate change prediction systems. In addition JULES, and its forerunner MOSES, have been the basis for a number of very high-profile papers concerning the land-surface and climate over the last decade. JULES has a modular structure aligned to physical processes, providing the basis for a flexible modelling platform.",MJ Best and M Pryor and DB Clark and GG Rooney and RLH Essery and CB Ménard and JM Edwards and MA Hendry and A Porson and N Gedney and LM Mercado and S Sitch and E Blyth and O Boucher and PM Cox and CSB Grimmond and RJ Harding,624,8697019862144416132,Geoscientific Model Development,1,677-699,Copernicus for European Geosciences Union,"The Joint UK Land Environment Simulator (JULES), model description–Part 1: energy and water fluxes",http://centaur.reading.ac.uk/34587/,4,2011,/scholar?cites=8697019862144416132,7S1cuNwAAAAJ:XiSMed-E-HIC
1016016,"The Global Land–Atmosphere Coupling Experiment (GLACE) is a model intercomparison study focusing on a typically neglected yet critical element of numerical weather and climate modeling: land–atmosphere coupling strength, or the degree to which anomalies in land surface state (e.g., soil moisture) can affect rainfall generation and other atmospheric processes. The 12 AGCM groups participating in GLACE performed a series of simple numerical experiments that allow the objective quantification of this element for boreal summer. The derived coupling strengths vary widely. Some similarity, however, is found in the spatial patterns generated by the models, with enough similarity to pinpoint multimodel “hot spots” of land–atmosphere coupling. For boreal summer, such hot spots for precipitation and temperature are found over large regions of Africa, central North America, and India; a hot spot for …",Randal D Koster and YC Sud and Zhichang Guo and Paul A Dirmeyer and Gordon Bonan and Keith W Oleson and Edmond Chan and Diana Verseghy and Peter Cox and Harvey Davies and Eva Kowalczyk and CT Gordon and Shinjiro Kanae and David Lawrence and Ping Liu and David Mocko and Cheng-Hsuan Lu and Ken Mitchell and Sergey Malyshev and Bryant McAvaney and Taikan Oki and Tomohito Yamada and Andrew Pitman and Christopher M Taylor and Ratko Vasic and Yongkang Xue,598,450150817898408434,Journal of Hydrometeorology,4,590-610,,GLACE: the global land–atmosphere coupling experiment. Part I: overview,https://journals.ametsoc.org/jhm/article/7/4/590/5538,7,2006,/scholar?cites=450150817898408434,7S1cuNwAAAAJ:IjCSPb-OGe4C
1016017,"In addition to influencing climatic conditions directly through radiative forcing, increasing carbon dioxide concentration influences the climate system through its effects on plant physiology 1. Plant stomata generally open less widely under increased carbon dioxide concentration 2, which reduces transpiration 1, 3, 4, 5, 6 and thus leaves more water at the land surface 7. This driver of change in the climate system, which we term ‘physiological forcing’, has been detected in observational records of increasing average continental runoff over the twentieth century 8. Here we use an ensemble of experiments with a global climate model that includes a vegetation component to assess the contribution of physiological forcing to future changes in continental runoff, in the context of uncertainties in future precipitation. We find that the physiological effect of doubled carbon dioxide concentrations on plant transpiration …",Richard A Betts and Olivier Boucher and Matthew Collins and Peter M Cox and Peter D Falloon and Nicola Gedney and Deborah L Hemming and Chris Huntingford and Chris D Jones and David MH Sexton and Mark J Webb,586,5363682828212418129,Nature,7157,1037-1041,Nature Publishing Group,Projected increase in continental runoff due to plant responses to increasing carbon dioxide,https://www.nature.com/articles/nature06045,448,2007,/scholar?cites=5363682828212418129,7S1cuNwAAAAJ:J_g5lzvAfSwC
1016018,"The Lancet Countdown tracks progress on health and climate change and provides an independent assessment of the health effects of climate change, the implementation of the Paris Agreement,",Nick Watts and Markus Amann and Sonja Ayeb-Karlsson and Kristine Belesova and Timothy Bouley and Maxwell Boykoff and Peter Byass and Wenjia Cai and Diarmid Campbell-Lendrum and Jonathan Chambers and Peter M Cox and Meaghan Daly and Niheer Dasandi and Michael Davies and Michael Depledge and Anneliese Depoux and Paula Dominguez-Salas and Paul Drummond and Paul Ekins and Antoine Flahault and Howard Frumkin and Lucien Georgeson and Mostafa Ghanei and Delia Grace and Hilary Graham and Rébecca Grojsman and Andy Haines and Ian Hamilton and Stella Hartinger and Anne Johnson and Ilan Kelman and Gregor Kiesewetter and Dominic Kniveton and Lu Liang and Melissa Lott and Robert Lowe and Georgina Mace and Maquins Odhiambo Sewe and Mark Maslin and Slava Mikhaylov and James Milner and Ali Mohammad Latifi and Maziar Moradi-Lakeh and Karyn Morrissey and Kris Murray and Tara Neville and Maria Nilsson and Tadj Oreszczyn and Fereidoon Owfi and David Pencheon and Steve Pye and Mahnaz Rabbaniha and Elizabeth Robinson and Joacim Rocklöv and Stefanie Schütte and Joy Shumake-Guillemot and Rebecca Steinbach and Meisam Tabatabaei and Nicola Wheeler and Paul Wilkinson and Peng Gong and Hugh Montgomery and Anthony Costello,561,16004382816660945269,The Lancet,10120,581-630,Elsevier,The Lancet Countdown on health and climate change: from 25 years of inaction to a global transformation for public health,https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(17)32464-9/fulltext?__hstc=140923309.d5ead4c819bbbae4addf59ae3d965cab.1509658415230.1509658415230.1509658415230.1&__hssc=140923309.2.1509658415231&__hsfp=3110589643,391,2018,/scholar?cites=16004382816660945269,7S1cuNwAAAAJ:4JMBOYKVnBMC
1016019,"The release of carbon from tropical forests may exacerbate future climate change 1, but the magnitude of the effect in climate models remains uncertain 2. Coupled climate–carbon-cycle models generally agree that carbon storage on land will increase as a result of the simultaneous enhancement of plant photosynthesis and water use efficiency under higher atmospheric CO 2 concentrations, but will decrease owing to higher soil and plant respiration rates associated with warming temperatures 3. At present, the balance between these effects varies markedly among coupled climate–carbon-cycle models, leading to a range of 330 gigatonnes in the projected change in the amount of carbon stored on tropical land by 2100. Explanations for this large uncertainty include differences in the predicted change in rainfall in Amazonia 4, 5 and variations in the responses of alternative vegetation models to warming 6. Here …",Peter M Cox and David Pearson and Ben B Booth and Pierre Friedlingstein and Chris Huntingford and Chris D Jones and Catherine M Luke,511,1892884763991708887,Nature,7437,341-344,Nature Publishing Group,Sensitivity of tropical carbon to climate change constrained by carbon dioxide variability,https://www.nature.com/articles/nature11882,494,2013,/scholar?cites=1892884763991708887,7S1cuNwAAAAJ:YOwf2qJgpHMC
1016020,"On 25th November 2009 members of The Climate Change Research Centre, as part of a group of 26 international climate scientists, were part of a major international release of a new report synthesizing the latest climate research to emerge since the last IPCC Assessment Report of 2007. The ""Copenhagen Diagnosis"" has found that changes to some of the world's major systems are tracking at or above IPCC projected levels. The report has been published in time for the December United Nations Framework Convention on Climate Change conference in Copenhagen.",E Rignot and I Allison and NL Bindoff and RA Bindschadler and PM Cox and N de Noblet and MH England and JE Francis and N Gruber and AM Haywood and DJ Karoly and G Kaser and G Le Qur and TM Lenton and ME Mann and BI McNeil and AJ Pitman and S Rahmstorf and Hans Joachim Schellnhuber and SH Schneider and SC Sherwood and RC Sommerville and Konrad Steffen and EJ Steig and Martin Visbeck and AJ Weaver,501,7042871521192268460,,,,,"The Copenhagen diagnosis, 2009: updating the world on the latest climate science",https://escholarship.org/uc/item/0wn5937n,,2011,/scholar?cites=7042871521192268460,7S1cuNwAAAAJ:i2xiXl-TujoC
1016021,"Anthropogenic increases in the atmospheric concentration of carbon dioxide and other greenhouse gases are predicted to cause a warming of the global climate by modifying radiative forcing 1. Carbon dioxide concentration increases may make a further contribution to warming by inducing a physiological response of the global vegetation—a reduced stomatal conductance, which suppresses transpiration 2. Moreover, a CO 2-enriched atmosphere and the corresponding change in climate may also alter the density of vegetation cover, thus modifying the physicalcharacteristics of the land surface to provide yet another climate feedback 3, 4, 5, 6. But such feedbacks from changes in vegetation structure have not yet been incorporated into general circulation model predictions of future climate change. Here we use a general circulation model iteratively coupled to an equilibrium vegetation model to quantify the effects …",Richard A Betts and Peter M Cox and Susan E Lee and F Ian Woodward,449,16215534736904317026,Nature,6635,796-799,Nature Publishing Group,Contrasting physiological and structural vegetation feedbacks in climate change simulations,https://www.nature.com/articles/42924,387,1997,/scholar?cites=16215534736904317026,7S1cuNwAAAAJ:yB1At4FlUx8C
1016022,"The Amazon rainforest plays a crucial role in the climate system, helping to drive atmospheric circulations in the tropics by absorbing energy and recycling about half of the rainfall that falls on it. This region (Amazonia) is also estimated to contain about one-tenth of the total carbon stored in land ecosystems, and to account for one-tenth of global, net primary productivity 1. The resilience of the forest to the combined pressures of deforestation and global warming is therefore of great concern 2, especially as some general circulation models (GCMs) predict a severe drying of Amazonia in the twenty-first century 3, 4, 5. Here we analyse these climate projections with reference to the 2005 drought in western Amazonia, which was associated 6 with unusually warm North Atlantic sea surface temperatures (SSTs). We show that reduction of dry-season (July–October) rainfall in western Amazonia correlates well with an …",Peter M Cox and Phil P Harris and Chris Huntingford and Richard A Betts and Matthew Collins and Chris D Jones and Tim E Jupp and José A Marengo and Carlos A Nobre,434,8266408780236184689,Nature,7192,212-215,Nature Publishing Group,Increasing risk of Amazonian drought due to decreasing aerosol pollution,https://www.nature.com/articles/nature06960,453,2008,/scholar?cites=8266408780236184689,7S1cuNwAAAAJ:UxriW0iASnsC
1016023,"A suite of simulations with the HadCM3LC coupled climate-carbon cycle model is used to examine the various forcings and feedbacks involved in the simulated precipitation decrease and forest dieback. Rising atmospheric CO2 is found to contribute 20% to the precipitation reduction through the physiological forcing of stomatal closure, with 80% of the reduction being seen when stomatal closure was excluded and only radiative forcing by CO2 was included. The forest dieback exerts two positive feedbacks on the precipitation reduction; a biogeophysical feedback through reduced forest cover suppressing local evaporative water recycling, and a biogeochemical feedback through the release of CO2 contributing to an accelerated global warming. The precipitation reduction is enhanced by 20% by the biogeophysical feedback, and 5% by the carbon cycle feedback from the forest dieback. This analysis helps …",RA Betts and PM Cox and Michael Collins and PP Harris and Chris Huntingford and CD Jones,428,16123817173290916730,Theoretical and applied climatology,1-3,157-175,Springer-Verlag,The role of ecosystem-atmosphere interactions in simulated Amazonian precipitation decrease and forest dieback under global climate warming,https://link.springer.com/article/10.1007/s00704-004-0050-y,78,2004,/scholar?cites=16123817173290916730,7S1cuNwAAAAJ:9Nmd_mFXekcC
