id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations

1015005,"Effective treatment for hepatitis C virus (HCV) genotype 1 infection in patients who have not had a sustained virologic response to prior interferon-based therapy represents an unmet medical need.We conducted a phase 3, randomized, open-label study involving patients infected with HCV genotype 1 who had not had a sustained virologic response after treatment with peginterferon and ribavirin, with or without a protease inhibitor. Patients were randomly assigned to receive the NS5A inhibitor ledipasvir and the nucleotide polymerase inhibitor sofosbuvir in a once-daily, fixed-dose combination tablet for 12 weeks, ledipasvir–sofosbuvir plus ribavirin for 12 weeks, ledipasvir–sofosbuvir for 24 weeks, or ledipasvir–sofosbuvir plus ribavirin for 24 weeks. The primary end point was a sustained virologic response at 12 weeks after the end of therapy.Among the 440 patients who …",Nezam Afdhal and K Rajender Reddy and David R Nelson and Eric Lawitz and Stuart C Gordon and Eugene Schiff and Ronald Nahass and Reem Ghalib and Norman Gitlin and Robert Herring and Jacob Lalezari and Ziad H Younes and Paul J Pockros and Adrian M Di Bisceglie and Sanjeev Arora and G Mani Subramanian and Yanni Zhu and Hadas Dvory-Sobol and Jenny C Yang and Phillip S Pang and William T Symonds and John G McHutchison and Andrew J Muir and Mark Sulkowski and Paul Kwo,1523,14229922300689389952,New England Journal of Medicine,16,1483-1493,Massachusetts Medical Society,Ledipasvir and sofosbuvir for previously treated HCV genotype 1 infection,https://www.nejm.org/doi/full/10.1056/NEJMoa1316366,370,2014,/scholar?cites=14229922300689389952,Py9wNaIAAAAJ:UeHWp8X0CEIC

1015006,"Current therapy for chronic hepatitis C virus (HCV) infection is effective in less than 50% of patients infected with HCV genotype 1. Telaprevir, a protease inhibitor specific to the HCV nonstructural 3/4A serine protease, rapidly reduced HCV RNA levels in early studies.We randomly assigned patients infected with HCV genotype 1 to one of three telaprevir groups or to the control group. The control group (called the PR48 group) received peginterferon alfa-2a (180 μg per week) and ribavirin (1000 or 1200 mg per day, according to body weight) for 48 weeks, plus telaprevir-matched placebo for the first 12 weeks (75 patients). The telaprevir groups received telaprevir (1250 mg on day 1 and 750 mg every 8 hours thereafter) for 12 weeks, as well as peginterferon alfa-2a and ribavirin (at the same doses as in the PR48 group) for the same 12 weeks (the T12PR12 group, 17 patients) or for a total of …",John G McHutchison and Gregory T Everson and Stuart C Gordon and Ira M Jacobson and Mark Sulkowski and Robert Kauffman and Lindsay McNair and John Alam and Andrew J Muir,1358,9423390500883450040,New England Journal of Medicine,18,1827-1838,Massachusetts Medical Society,Telaprevir with peginterferon and ribavirin for chronic HCV genotype 1 infection,https://www.nejm.org/doi/full/10.1056/NEJMoa0806104,360,2009,/scholar?cites=9423390500883450040,Py9wNaIAAAAJ:qjMakFHDy7sC

1015007,"High rates of sustained virologic response were observed among patients with hepatitis C virus (HCV) infection who received 12 weeks of treatment with the nucleotide polymerase inhibitor sofosbuvir combined with the NS5A inhibitor ledipasvir. This study examined 8 weeks of treatment with this regimen.In this phase 3, open-label study, we randomly assigned 647 previously untreated patients with HCV genotype 1 infection without cirrhosis to receive ledipasvir and sofosbuvir (ledipasvir–sofosbuvir) for 8 weeks, ledipasvir–sofosbuvir plus ribavirin for 8 weeks, or ledipasvir–sofosbuvir for 12 weeks. The primary end point was sustained virologic response at 12 weeks after the end of therapy.The rate of sustained virologic response was 94% (95% confidence interval [CI], 90 to 97) with 8 weeks of ledipasvir–sofosbuvir, 93% (95% CI, 89 to 96) with 8 weeks of ledipasvir–sofosbuvir …",Kris V Kowdley and Stuart C Gordon and K Rajender Reddy and Lorenzo Rossaro and David E Bernstein and Eric Lawitz and Mitchell L Shiffman and Eugene Schiff and Reem Ghalib and Michael Ryan and Vinod Rustgi and Mario Chojkier and Robert Herring and Adrian M Di Bisceglie and Paul J Pockros and G Mani Subramanian and Di An and Evguenia Svarovskaia and Robert H Hyland and Phillip S Pang and William T Symonds and John G McHutchison and Andrew J Muir and David Pound and Michael W Fried,1317,5828365514944977750,New England Journal of Medicine,20,1879-1888,Massachusetts Medical Society,Ledipasvir and sofosbuvir for 8 or 12 weeks for chronic HCV without cirrhosis,https://www.nejm.org/doi/full/10.1056/nejmoa1402355,370,2014,/scholar?cites=5828365514944977750,Py9wNaIAAAAJ:Tyk-4Ss8FVUC

1015008,"Patients chronically infected with hepatitis C virus (HCV) genotype 2 or 3 for whom treatment with peginterferon is not an option, or who have not had a response to prior interferon treatment, currently have no approved treatment options. In phase 2 trials, regimens including the oral nucleotide polymerase inhibitor sofosbuvir have shown efficacy in patients with HCV genotype 2 or 3 infection.We conducted two randomized, phase 3 studies involving patients with chronic HCV genotype 2 or 3 infection. In one trial, patients for whom treatment with peginterferon was not an option received oral sofosbuvir and ribavirin (207 patients) or matching placebo (71) for 12 weeks. In a second trial, patients who had not had a response to prior interferon therapy received sofosbuvir and ribavirin for 12 weeks (103 patients) or 16 weeks (98). The primary end point was a sustained virologic response at 12 …",Ira M Jacobson and Stuart C Gordon and Kris V Kowdley and Eric M Yoshida and Maribel Rodriguez-Torres and Mark S Sulkowski and Mitchell L Shiffman and Eric Lawitz and Gregory Everson and Michael Bennett and Eugene Schiff and M Tarek Al-Assi and G Mani Subramanian and Di An and Ming Lin and John McNally and Diana Brainard and William T Symonds and John G McHutchison and Keyur Patel and Jordan Feld and Stephen Pianko and David R Nelson,1291,10622815642014314545,New England Journal of Medicine,20,1867-1877,Massachusetts Medical Society,Sofosbuvir for hepatitis C genotype 2 or 3 in patients without treatment options,https://www.nejm.org/doi/full/10.1056/nejmoa1214854,368,2013,/scholar?cites=10622815642014314545,Py9wNaIAAAAJ:IjCSPb-OGe4C

1015009,"This international, randomized, active-controlled, parallel-group, double-blind dose-finding study compared peginterferon alfa-2b (PegIntron™) to interferon alfa-2b for the initial treatment of compensated chronic hepatitis C. We randomly assigned 1,219 subjects to receive either the standard three-times-weekly (TIW) interferon alfa-2b dose (3 MIU) or the once-weekly (QW) peginterferon alfa-2b (0.5, 1.0, or 1.5 μg/kg). Subjects were treated for 48 weeks and then followed for an additional 24 weeks. All 3 peginterferon alfa-2b doses significantly (P ≤ .042) improved virologic response rates (loss of detectable serum HCV RNA) after treatment and after follow-up, as compared with interferon alfa-2b. Unlike the end-of-treatment virologic response, the sustained virologic response rate was not dose-related above 1.0 μg/kg peginterferon alfa-2b because of a higher relapse rate among patients treated with 1.5 μg/kg …",Karen L Lindsay and Christian Trepo and Tobias Heintges and Mitchell L Shiffman and Stuart C Gordon and John C Hoefs and Eugene R Schiff and Zachary D Goodman and Mark Laughlin and Ruji Yao and Janice K Albrecht,927,17404051109447244825,Hepatology,2,395-403,No longer published by Elsevier,"A randomized, double-blind trial comparing pegylated interferon alfa-2b to interferon alfa-2b as initial treatment for chronic hepatitis C",https://www.sciencedirect.com/science/article/pii/S0270913901795535,34,2001,/scholar?cites=17404051109447244825,Py9wNaIAAAAJ:zYLM7Y9cAGgC

1015010,"Peginterferon plus ribavirin achieves sustained virological response (SVR) in fewer than half of patients with genotype 1 chronic hepatitis C virus infection treated for 48 weeks. We tested the efficacy of boceprevir, an NS3 hepatitis C virus oral protease inhibitor, when added to peginterferon alfa-2b and ribavirin.In part 1 of this trial, undertaken in 67 sites in the USA, Canada, and Europe, 520 treatment-naive patients with genotype 1 hepatitis C virus infection were randomly assigned to receive peginterferon alfa-2b 1·5 μg/kg plus ribavirin 800–1400 mg daily for 48 weeks (PR48; n=104); peginterferon alfa-2b and ribavirin daily for 4 weeks, followed by peginterferon alfa-2b, ribavirin, and boceprevir 800 mg three times a day for 24 weeks (PR4/PRB24; n=103) or 44 weeks (PR4/PRB44; n=103); or peginterferon alfa-2b, ribavirin, and boceprevir three times a day for 28 weeks (PRB28; n=107) or 48 …",Paul Y Kwo and Eric J Lawitz and Jonathan McCone and Eugene R Schiff and John M Vierling and David Pound and Mitchell N Davis and Joseph S Galati and Stuart C Gordon and Natarajan Ravendhran and Lorenzo Rossaro and Frank H Anderson and Ira M Jacobson and Raymond Rubin and Kenneth Koury and Lisa D Pedicone and Clifford A Brass and Eirum Chaudhri and Janice K Albrecht,827,12045511523847082824,The Lancet,9742,705-716,Elsevier,"Efficacy of boceprevir, an NS3 protease inhibitor, in combination with peginterferon alfa-2b and ribavirin in treatment-naive patients with genotype 1 hepatitis C infection …",https://www.sciencedirect.com/science/article/pii/S0140673610609348,376,2010,/scholar?cites=12045511523847082824,Py9wNaIAAAAJ:Y0pCki6q_DkC

1015011,"In phase 2 trials, treatment with the combination of the nucleotide polymerase inhibitor sofosbuvir and the NS5A inhibitor velpatasvir resulted in high rates of sustained virologic response in patients chronically infected with hepatitis C virus (HCV) genotype 2 or 3.We conducted two randomized, phase 3, open-label studies involving patients who had received previous treatment for HCV genotype 2 or 3 and those who had not received such treatment, including patients with compensated cirrhosis. In one trial, patients with HCV genotype 2 were randomly assigned in a 1:1 ratio to receive sofosbuvir–velpatasvir, in a once-daily, fixed-dose combination tablet (134 patients), or sofosbuvir plus weight-based ribavirin (132 patients) for 12 weeks. In a second trial, patients with HCV genotype 3 were randomly assigned in a 1:1 ratio to receive sofosbuvir–velpatasvir for 12 weeks (277 patients) or …",Graham R Foster and Nezam Afdhal and Stuart K Roberts and Norbert Bräu and Edward J Gane and Stephen Pianko and Eric Lawitz and Alex Thompson and Mitchell L Shiffman and Curtis Cooper and William J Towner and Brian Conway and Peter Ruane and Marc Bourlière and Tarik Asselah and Thomas Berg and Stefan Zeuzem and William Rosenberg and Kosh Agarwal and Catherine AM Stedman and Hongmei Mo and Hadas Dvory-Sobol and Lingling Han and Jing Wang and John McNally and Anu Osinusi and Diana M Brainard and John G McHutchison and Francesco Mazzotta and Tram T Tran and Stuart C Gordon and Keyur Patel and Nancy Reau and Alessandra Mangia and Mark Sulkowski,767,17872538070505189265,New England Journal of Medicine,27,2608-2617,Massachusetts Medical Society,Sofosbuvir and velpatasvir for HCV genotype 2 and 3 infection,https://www.nejm.org/doi/full/10.1056/NEJMoa1512612,373,2015,/scholar?cites=17872538070505189265,Py9wNaIAAAAJ:hqOjcs7Dif8C

1015012,"Elafibranor is an agonist of the peroxisome proliferator−activated receptor-α and peroxisome proliferator−activated receptor-δ. Elafibranor improves insulin sensitivity, glucose homeostasis, and lipid metabolism and reduces inflammation. We assessed the safety and efficacy of elafibranor in an international, randomized, double-blind placebo-controlled trial of patients with nonalcoholic steatohepatitis (NASH).Patients with NASH without cirrhosis were randomly assigned to groups given elafibranor 80 mg (n = 93), elafibranor 120 mg (n = 91), or placebo (n = 92) each day for 52 weeks at sites in Europe and the United States. Clinical and laboratory evaluations were performed every 2 months during this 1-year period. Liver biopsies were then collected and patients were assessed 3 months later. The primary outcome was resolution of NASH without fibrosis worsening, using protocol …",Vlad Ratziu and Stephen A Harrison and Sven Francque and Pierre Bedossa and Philippe Lehert and Lawrence Serfaty and Manuel Romero-Gomez and Jérôme Boursier and Manal Abdelmalek and Steve Caldwell and Joost Drenth and Quentin M Anstee and Dean Hum and Remy Hanf and Alice Roudot and Sophie Megnien and Bart Staels and Arun Sanyal and P Mathurin and J Gournay and E Nguyen-Khac and V De Ledinghen and D Larrey and A Tran and M Bourliere and M Maynard-Muet and T Asselah and J Henrion and F Nevens and D Cassiman and A Geerts and C Moreno and UH Beuers and PR Galle and U Spengler and Elisabetta Bugianesi and A Craxi and M Angelico and S Fargion and M Voiculescu and L Gheorghe and L Preotescu and J Caballeria and RJ Andrade and J Crespo and JL Callera and A Ala and G Aithal and G Abouda and V Luketic and MA Huang and S Gordon and P Pockros and F Poordad and N Shores and MW Moehlen and K Bambha and V Clark and S Satapathy and S Parekh and RK Reddy and MY Sheikh and G Szabo and J Vierling and T Foster and G Umpierrez and C Chang and T Box and J Gallegos-Orozco,609,1154940531700025928,Gastroenterology,5,1147-1159. e5,WB Saunders,"Elafibranor, an agonist of the peroxisome proliferator− activated receptor− α and− δ, induces resolution of nonalcoholic steatohepatitis without fibrosis worsening",https://www.sciencedirect.com/science/article/pii/S0016508516001402,150,2016,/scholar?cites=1154940531700025928,Py9wNaIAAAAJ:WwIwg2wKZ0QC

1015013,"Eltrombopag is a new, orally active thrombopoietin-receptor agonist that stimulates thrombopoiesis. We evaluated its ability to increase platelet counts and facilitate treatment for hepatitis C virus (HCV) infection in patients with thrombocytopenia associated with HCV-related cirrhosis.Seventy-four patients with HCV-related cirrhosis and platelet counts of 20,000 to less than 70,000 per cubic millimeter were randomly assigned to receive eltrombopag (30, 50, or 75 mg daily) or placebo daily for 4 weeks. The primary end point was a platelet count of 100,000 per cubic millimeter or more at week 4. Peginterferon and ribavirin could then be initiated, with continuation of eltrombopag or placebo for 12 additional weeks.At week 4, platelet counts were increased to 100,000 per cubic millimeter or more in a dose-dependent manner among patients for whom these data were available: in 0 of …",John G McHutchison and Geoffrey Dusheiko and Mitchell L Shiffman and Maribel Rodriguez-Torres and Samuel Sigal and Marc Bourliere and Thomas Berg and Stuart C Gordon and Fiona M Campbell and Dickens Theodore and Nicole Blackman and Julian Jenkins and Nezam H Afdhal,503,807914453874548601,New England Journal of Medicine,22,2227-2236,Massachusetts Medical Society,Eltrombopag for thrombocytopenia in patients with cirrhosis associated with hepatitis C,https://www.nejm.org/doi/full/10.1056/NEJMoa073255,357,2007,/scholar?cites=807914453874548601,Py9wNaIAAAAJ:W7OEmFMy1HYC

1015014,"Background & Aims: There is growing evidence that the interplay of genetic susceptibility and environmental factors leads to primary biliary cirrhosis (PBC). In particular, family members of an infected individual have up to a 100-fold higher risk of developing PBC. Although concordant rates for identical twins in other autoimmune diseases range between 25% and 50%, there are no such data on PBC. Accordingly, we evaluated the concordance of PBC in a genetically defined population of twin sets and evaluated the clinical characteristics between concordant subjects. Methods: We identified 16 pairs of twins within a 1400-family cohort followed up by several centers worldwide, evaluated the diagnosis of PBC in all individuals, and determined the zygosity of sets reported as identical by the analysis of 2 highly variable HLA class II regions and 5 short tandem repeats. Results: Eight of 16 sets of twins were …",Carlo Selmi and Marlyn J Mayo and Nancy Bach and Hiromi Ishibashi and Pietro Invernizzi and Robert G Gish and Stuart C Gordon and Harlan I Wright and Bruce Zweiban and Mauro Podda and M Eric Gershwin,469,15359730009643198972,Gastroenterology,2,485-492,WB Saunders,"Primary biliary cirrhosis in monozygotic and dizygotic twins: genetics, epigenetics, and environment",https://www.sciencedirect.com/science/article/pii/S0016508504008418,127,2004,/scholar?cites=15359730009643198972,Py9wNaIAAAAJ:eQOLeE2rZwMC

1015015,"We evaluated the efficacy and safety of obeticholic acid (OCA, α-ethylchenodeoxycholic acid) in a randomized controlled trial of patients with primary biliary cirrhosis who had an inadequate response to ursodeoxycholic acid therapy.We performed a double-blind study of 165 patients with primary biliary cirrhosis (95% women) and levels of alkaline phosphatase (ALP) 1.5- to 10-fold the upper limit of normal. Patients were randomly assigned to groups given 10 mg, 25 mg, or 50 mg doses of OCA or placebo, once daily for 3 months. Patients maintained their existing dose of ursodeoxycholic acid throughout the study. The primary outcome was change in level of ALP from baseline (day 0) until the end of the study (day 85 or early termination). We also performed an open-label extension of the trial in which 78 patients were enrolled and 61 completed the first year.OCA was superior to …",Gideon M Hirschfield and Andrew Mason and Velimir Luketic and Keith Lindor and Stuart C Gordon and Marlyn Mayo and Kris V Kowdley and Catherine Vincent and Henry C Bodhenheimer Jr and Albert Parés and Michael Trauner and Hanns-Ulrich Marschall and Luciano Adorini and Cathi Sciacca and Tessa Beecher-Jones and Erin Castelloe and Olaf Böhm and David Shapiro,447,10158961257584292964,Gastroenterology,4,751-761. e8,WB Saunders,Efficacy of obeticholic acid in patients with primary biliary cirrhosis and inadequate response to ursodeoxycholic acid,https://www.sciencedirect.com/science/article/pii/S0016508514015303,148,2015,/scholar?cites=10158961257584292964,Py9wNaIAAAAJ:MXK_kJrjxJIC

1015016,"In chronic hepatitis C (CHC) infection, a liver biopsy provides important information that guides treatment decisions, but is invasive, expensive and associated with possible complications. Extracellular matrix remodeling proteins may be useful non-invasive markers of fibrosis. The aim of this study was to evaluate the diagnostic accuracy of a panel of these markers in CHC patients, develop a predictive algorithm that differentiates no/mild (METAVIR F0–F1) from moderate/severe (F2–F4) fibrosis, and validate the model in external cohorts.A combination of matrix markers were initially evaluated and optimized in 294 CHC patients from a single center, and validated in an external cohort of 402 patients.Hyaluronic acid, TIMP-1 and alpha2-macroglobulin were selected as having the best predictive accuracy for F2–F4 fibrosis (combined AUROC=0.831). At an index cut-off >0.36 and …",Keyur Patel and Stuart C Gordon and Ira Jacobson and Christophe Hézode and Esther Oh and Katie M Smith and Jean-Michel Pawlotsky and John G McHutchison,435,7309113227817596199,Journal of hepatology,6,935-942,Elsevier,Evaluation of a panel of non-invasive serum markers to differentiate mild from moderate-to-advanced liver fibrosis in chronic hepatitis C patients,https://www.sciencedirect.com/science/article/pii/S0168827804003769,41,2004,/scholar?cites=7309113227817596199,Py9wNaIAAAAJ:YsMSGLbcyi4C

1015017,"Patients who are chronically infected with hepatitis C virus (HCV) and who do not have a sustained virologic response after treatment with regimens containing direct-acting antiviral agents (DAAs) have limited retreatment options.We conducted two phase 3 trials involving patients who had been previously treated with a DAA-containing regimen. In POLARIS-1, patients with HCV genotype 1 infection who had previously received a regimen containing an NS5A inhibitor were randomly assigned in a 1:1 ratio to receive either the nucleotide polymerase inhibitor sofosbuvir, the NS5A inhibitor velpatasvir, and the protease inhibitor voxilaprevir (150 patients) or matching placebo (150 patients) once daily for 12 weeks. Patients who were infected with HCV of other genotypes (114 patients) were enrolled in the sofosbuvir–velpatasvir–voxilaprevir group. In POLARIS-4, patients with HCV genotype 1, 2 …",Marc Bourlière and Stuart C Gordon and Steven L Flamm and Curtis L Cooper and Alnoor Ramji and Myron Tong and Natarajan Ravendhran and John M Vierling and Tram T Tran and Stephen Pianko and Meena B Bansal and Victor De Ledinghen and Robert H Hyland and Luisa M Stamm and Hadas Dvory-Sobol and Evguenia Svarovskaia and Jie Zhang and KC Huang and G Mani Subramanian and Diana M Brainard and John G McHutchison and Elizabeth C Verna and Peter Buggisch and Charles S Landis and Ziad H Younes and Michael P Curry and Simone I Strasser and Eugene R Schiff and K Rajender Reddy and Michael P Manns and Kris V Kowdley and Stefan Zeuzem,420,18218999317602876434,New England Journal of Medicine,22,2134-2146,Massachusetts Medical Society,"Sofosbuvir, velpatasvir, and voxilaprevir for previously treated HCV infection",https://www.nejm.org/doi/full/10.1056/NEJMoa1613512,376,2017,/scholar?cites=18218999317602876434,Py9wNaIAAAAJ:hQUaER0FWQ4C

1015018,"To present safety and efficacy results obtained in treatment of a cohort of patients with unresectable hepatocellular carcinoma (HCC) with use of 90Y microspheres (TheraSphere).Forty-three consecutive patients with HCC were treated with 90Y microspheres over a 4-year period. Patients were treated by liver segment or lobe on one or more occasions based on tumor distribution, liver function, and vascular flow dynamics. Patients were followed for adverse events, objective tumor response, and survival. Patients were stratified into three risk groups according to method of treatment and risk stratification (group 0, segmental; group 1, lobar low-risk; group 2, lobar high-risk) and Okuda and Child-Pugh scoring systems.Based on follow-up data from 43 treated patients, 20 patients (47%) had an objective tumor response based on percent reduction in tumor size and 34 …",Riad Salem and Robert J Lewandowski and Bassel Atassi and Stuart C Gordon and Vanessa L Gates and Omar Barakat and Ziad Sergie and Ching-Yee O Wong and Kenneth G Thurston,406,13924272549441646829,Journal of vascular and interventional radiology,12,1627-1639,Elsevier,"Treatment of unresectable hepatocellular carcinoma with use of 90Y microspheres (TheraSphere): safety, tumor response, and survival",https://www.sciencedirect.com/science/article/pii/S1051044307607908,16,2005,/scholar?cites=13924272549441646829,Py9wNaIAAAAJ:WF5omc3nYNoC

1015019,"An unmet need exists for interferon-free and ribavirin-free treatments for chronic hepatitis C virus (HCV) infection. In this study, we assessed all-oral therapy with daclatasvir (NS5A replication complex inhibitor) plus asunaprevir (NS3 protease inhibitor) in patients with genotype 1b infection, including those with high unmet needs or cirrhosis, or both.We did this phase 3, multicohort study (HALLMARK-DUAL) at 116 sites in 18 countries between May 11, 2012, and Oct 9, 2013. Patients were adults with chronic HCV genotype 1b infection who were treatment-naive; previous non-responders to peginterferon alfa plus ribavirin; or medically ineligible for, previously intolerant of, or ineligible for and intolerant of peginterferon alfa plus ribavirin. Treatment-naive patients were randomly assigned (2:1 ratio) by an interactive voice-response system with a computer-generated random allocation sequence …",Michael Manns and Stanislas Pol and Ira M Jacobson and Patrick Marcellin and Stuart C Gordon and Cheng-Yuan Peng and Ting-Tsung Chang and Gregory T Everson and Jeong Heo and Guido Gerken and Boris Yoffe and William J Towner and Marc Bourliere and Sophie Metivier and Chi-Jen Chu and William Sievert and Jean-Pierre Bronowicki and Dominique Thabut and Youn-Jae Lee and Jia-Horng Kao and Fiona McPhee and Justin Kopit and Patricia Mendez and Misti Linaberry and Eric Hughes and Stephanie Noviello and HALLMARK-DUAL Study Team,402,7532612515479356335,The Lancet,9954,1597-1605,Elsevier,"All-oral daclatasvir plus asunaprevir for hepatitis C virus genotype 1b: a multinational, phase 3, multicohort study",https://www.sciencedirect.com/science/article/pii/S014067361461059X,384,2014,/scholar?cites=7532612515479356335,Py9wNaIAAAAJ:_FxGoFyzp5QC

