id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations

1013005,"Tumor progression and metastasis contribute to the great majority of breast cancer deaths. Matrix metalloproteinases (MMPs) and tissue inhibitors of metalloproteinases (TIMPs) are thought to be involved in tumor progression and metastasis. Thus, we determined whether the expression of MMP‐9 and TIMP‐1 is associated with prognosis in breast cancer patients. We measured serum MMP‐9 and TIMP‐1 by enzyme‐linked immunosorbent assay in 60 breast cancer patients, 18 benign breast disease patients and 15 healthy controls. We also evaluated the expression of MMP‐9 and TIMP‐1 protein and mRNA in paraffin‐embedded tumor tissues from the 60 breast cancer patients by immunohistochemistry and in situ hybridization. We then correlated serum and tissue levels of MMP‐9 and TIMP‐1 in breast cancer samples and their expression with patients' clinicopathologic characteristics. We found that serum …",Zheng‐Sheng Wu and Qiang Wu and Jiu‐Hua Yang and Hong‐Qun Wang and Xiang‐Dong Ding and Feng Yang and Xiao‐Chun Xu,286,11924646333644308046,International journal of cancer,9,2050-2056,"Wiley Subscription Services, Inc., A Wiley Company",Prognostic significance of MMP‐9 and TIMP‐1 serum and tissue expression in breast cancer,https://onlinelibrary.wiley.com/doi/abs/10.1002/ijc.23337,122,2008,/scholar?cites=11924646333644308046,siz6KbYAAAAJ:KWzIFqRkAKkC

1013006,"In this paper, we demonstrated the preparation and application of porous LiMn2O4 nanorods as cathode materials for rechargeable lithium-ion batteries. Solid-state lithiation of porous Mn2O3 nanorods, resulting from thermal decomposition of MnC2O4 precursor, led to the formation of porous LiMn2O4 nanorods with high crystallinity and phase purity. Without surface modification, the as-synthesized porous nanorods exhibited superior high-rate capability and cyclability to the counterpart nonporous nanorods and nanoparticles. An initial discharge capacity of 105 mAh g−1 could be delivered at 10 C rate, and capacity retention of about 90% was obtained after 500 cycles at this high rate. The durable high-rate capability was attributed to the unique porous one-dimensional (1D) nanostructure that gave rise to fast Li-intercalation kinetics and good structural stability for the spinel electrodes. The beneficial gains from …",Fangyi Cheng and Hongbo Wang and Zhiqiang Zhu and Yan Wang and Tianran Zhang and Zhanliang Tao and Jun Chen,283,16266593260021278055,Energy & Environmental Science,9,3668-3675,Royal Society of Chemistry,Porous LiMn 2 O 4 nanorods with durable high-rate capability for rechargeable Li-ion batteries,https://pubs.rsc.org/ko/content/articlehtml/2011/ee/c1ee01795k,4,2011,/scholar?cites=16266593260021278055,siz6KbYAAAAJ:3htObqc8RwsC

1013007,"Critical insights into the etiology of insulin resistance have been gained by the use of animal models where insulin action has been modulated by strictly controlled dietary interventions not possible in human studies. Overall, the literature has moved from a focus on macronutrient proportions to understanding the unique effects of individual subtypes of fats, carbohydrates and proteins. Substantial evidence has now accumulated for a major role of dietary fat subtypes in insulin action. Intake of saturated fats is strongly linked to development of obesity and insulin resistance, while that of polyunsaturated fats (PUFAs) is not. This is consistent with observations that saturated fats are poorly oxidized for energy and thus readily stored, are poorly mobilized by lipolytic stimuli, impair membrane function, and increase the expression of genes associated with adipocyte profileration (making their own home). PUFAs have …",Len H Storlien and JA Higgins and TC Thomas and Marc A Brown and HQ Wang and Xu-Feng Huang and PL Else,279,9955932634503224380,British journal of nutrition,S1,S85-S90,Cambridge University Press,Diet composition and insulin action in animal models,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/diet-composition-and-insulin-action-in-animal-models/B3AEA15C1F76B3580FD8118D22060720,83,2000,/scholar?cites=9955932634503224380,siz6KbYAAAAJ:KxdiYzj_eL0C

1013008,"Modern client platforms, such as iOS, Android, Windows Phone, Windows 8, and web browsers, run each application in an isolated environment with limited privileges. A pressing open problem in such systems is how to allow users to grant applications access to user-owned resources, e.g., to privacy- and cost-sensitive devices like the camera or to user data residing in other applications. A key challenge is to enable such access in a way that is non-disruptive to users while still maintaining least-privilege restrictions on applications. In this paper, we take the approach of user-driven access control, whereby permission granting is built into existing user actions in the context of an application, rather than added as an afterthought via manifests or system prompts. To allow the system to precisely capture permission-granting intent in an application's context, we introduce access control gadgets (ACGs). Each user …",Franziska Roesner and Tadayoshi Kohno and Alexander Moshchuk and Bryan Parno and Helen J Wang and Crispin Cowan,264,6587947491164854986,,,224-238,IEEE,User-driven access control: Rethinking permission granting in modern operating systems,https://ieeexplore.ieee.org/abstract/document/6234415/,,2012,/scholar?cites=6587947491164854986,siz6KbYAAAAJ:9ZlFYXVOiuMC

1013009,"Human follicular fluid is a combination of proteins, metabolites, and ionic compounds that is indicative of the general state of follicular metabolism and is associated with maturation and quality of oocytes. Deviations in these components are often associated with reproductive diseases. There has been no report of microRNAs (miRNAs) in human follicular fluids.We hypothesized that human follicular fluid may contain miRNAs. We sought to identify cell-free miRNAs in human follicular fluid and to investigate the function of these miRNAs in vitro and any roles they play in polycystic ovary syndrome (PCOS).Genome-wide deep sequencing and TaqMan miRNA arrays were used to identify miRNAs, and the roles of the highly expressed miRNAs in steroidogenesis were investigated in KGN cells. Quantification of candidate miRNAs in …",Qing Sang and Zhongyuan Yao and Huan Wang and Ruizhi Feng and Haojue Wang and Xinzhi Zhao and Qinghe Xing and Li Jin and Lin He and Lingqian Wu and Lei Wang,248,11825783547862287089,The Journal of Clinical Endocrinology & Metabolism,7,3068-3079,Oxford University Press,Identification of microRNAs in human follicular fluid: characterization of microRNAs that govern steroidogenesis in vitro and are associated with polycystic ovary syndrome in vivo,https://academic.oup.com/jcem/article-abstract/98/7/3068/2537272,98,2013,/scholar?cites=11825783547862287089,siz6KbYAAAAJ:62yiFa7nMbkC

1013010,"Stems of dicotyledonous plants consist of an outer epidermis, a cortex, a ring of secondarily thickened vascular bundles and interfascicular cells, and inner pith parenchyma cells with thin primary walls. It is unclear how the different cell layers attain and retain their identities. Here, we show that WRKY transcription factors are in part responsible for the parenchymatous nature of the pith cells in dicotyledonous plants. We isolated mutants of Medicago truncatula and Arabidopsis thaliana with secondary cell wall thickening in pith cells associated with ectopic deposition of lignin, xylan, and cellulose, leading to an ∼50% increase in biomass density in stem tissue of the Arabidopsis mutants. The mutations are caused by disruption of stem-expressed WRKY transcription factor (TF) genes, which consequently up-regulate downstream genes encoding the NAM, ATAF1/2, and CUC2 (NAC) and CCCH type (C3H) zinc finger …",Huanzhong Wang and Utku Avci and Jin Nakashima and Michael G Hahn and Fang Chen and Richard A Dixon,243,17390020132662118401,Proceedings of the National Academy of Sciences,51,22338-22343,National Academy of Sciences,Mutation of WRKY transcription factors initiates pith secondary wall formation and increases stem biomass in dicotyledonous plants,https://www.pnas.org/content/107/51/22338.short,107,2010,/scholar?cites=17390020132662118401,siz6KbYAAAAJ:CMvovTBb2okC

1013011,"Background: The Bethesda System for Reporting Thyroid Cytopathology is the standard for interpreting fine needle aspiration (FNA) specimens. The “atypia of undetermined significance/follicular lesion of undetermined significance” (AUS/FLUS) category, known as Bethesda Category III, has been ascribed a malignancy risk of 5–15%, but the probability of malignancy in AUS/FLUS specimens remains unclear. Our objective was to determine the risk of malignancy in thyroid FNAs categorized as AUS/FLUS at a comprehensive cancer center.Methods: The management of 541 AUS/FLUS thyroid nodule patients treated at Memorial Sloan–Kettering Cancer Center between 2008 and 2011 was analyzed. Clinical and radiologic features were examined as predictors for surgery. Target AUS/FLUS nodules were correlated with surgical pathology.Results: Of patients with an FNA initially categorized as AUS/FLUS, 64.7 …",Allen S Ho and Evan E Sarti and Kunal S Jain and Hangjun Wang and Iain J Nixon and Ashok R Shaha and Jatin P Shah and Dennis H Kraus and Ronald Ghossein and Stephanie A Fish and Richard J Wong and Oscar Lin and Luc GT Morris,228,9402579757214381302,Thyroid,5,832-839,"Mary Ann Liebert, Inc.",Malignancy rate in thyroid nodules classified as Bethesda category III (AUS/FLUS),https://www.liebertpub.com/doi/abs/10.1089/thy.2013.0317,24,2014,/scholar?cites=9402579757214381302,siz6KbYAAAAJ:ibZ2AwG9z6wC

1013012,"Studies on the glass transition temperature (Tg) of chitosan are difficult to pursue because of the difficulty in sample preparation and the hydroscopicity of samples. There are a few works concerning this principal relaxation of chitosan. Among them, several quite different values (150°C, 161°C, and 203°C) have been reported. In this paper, the Tg of chitosan (140 ∼ 150°C) was determined by means of four techniques, namely, dynamic mechanical thermal analysis (DMTA), differential scanning calorimetry (DSC), thermally simulated current spectroscopy (TSC), and dilatometry (DIL).DSC measurement has been assumed not to be sensitive enough to detect the relaxation temperature of polysaccharides. We propose a new method to improve the sensitivity of the DSC measurement. After a physical aging treatment of samples, the transition in DSC traces became much more distinct because of the enthalpy …",Yanming Dong and Yonghong Ruan and Huiwu Wang and Yaging Zhao and Danxia Bi,228,7010322664705919033,Journal of Applied Polymer Science,4,1553-1558,"Wiley Subscription Services, Inc., A Wiley Company",Studies on glass transition temperature of chitosan with four techniques,https://onlinelibrary.wiley.com/doi/abs/10.1002/app.20630,93,2004,/scholar?cites=7010322664705919033,siz6KbYAAAAJ:tSVUDDkujAIC

1013013,"A thermophilic bacterium was isolated from a hot spring area of Yellowstone National Park. The organism grew optimally at 60–65°C and in the pH range of 6–9. It was characterized as Bacillus sp. In the presence of corn or olive oil (1.0%) as the growth substrate, this Bacillus produced an extracellular lipolytic activity (EC 3.1.1.3). The enzyme activity could be efficiently recovered by ultrafiltration of cell-free culture supernatant. The partially purified lipase preparation had an optimum temperature of 60°C, at an optimum pH of 9.5. It retained 100% of the original activity after being heated at 75°C for half an hour. The half life of the enzyme was 8 h at 75°C. The enzyme retained at least 90% of the original activity after it was incubated at 60°C for 15 h at pH's in the range of 5 to 10.5. The enzyme was active on triglycerides containing fatty acids having a carbon chain length of C16 : 0 to C22 : 0 as well as on natural fats …",Yongxiang Wang and Kailash C Srivastava and Gwo-Jenn Shen and Henry Y Wang,226,9535659904174802130,Journal of Fermentation and Bioengineering,5,433-438,Elsevier,"Thermostable alkaline lipase from a newly isolated thermophilic Bacillus, strain A30-1 (ATCC 53841)",https://www.sciencedirect.com/science/article/pii/0922338X95912576,79,1995,/scholar?cites=9535659904174802130,siz6KbYAAAAJ:H0nRGT7Dr7IC

1013014," • The major obstacle for bioenergy production from switchgrass biomass is the low saccharification efficiency caused by cell wall recalcitrance. Saccharification efficiency is negatively correlated with both lignin content and cell wall ester‐linked p‐coumarate: ferulate (p‐CA : FA) ratio. In this study, we cloned and functionally characterized an R2R3‐MYB transcription factor from switchgrass and evaluated its potential for developing lignocellulosic feedstocks.  • The switchgrass PvMYB4 cDNAs were cloned and expressed in Escherichia coli, yeast, tobacco and switchgrass for functional characterization. Analyses included determination of phylogenetic relations, in situ hybridization, electrophoretic mobility shift assays to determine binding sites in target promoters, and protoplast transactivation assays to demonstrate domains active on target promoters.  • PvMYB4 binds to the AC‐I, AC‐II and AC‐III elements of …",Hui Shen and Xianzhi He and Charleson R Poovaiah and Wegi A Wuddineh and Junying Ma and David GJ Mann and Huanzhong Wang and Lisa Jackson and Yuhong Tang and C Neal Stewart Jr and Fang Chen and Richard A Dixon,222,15978753074315861925,New Phytologist,1,121-136,Blackwell Publishing Ltd,Functional characterization of the switchgrass (Panicum virgatum) R2R3‐MYB transcription factor PvMYB4 for improvement of lignocellulosic feedstocks,https://nph.onlinelibrary.wiley.com/doi/abs/10.1111/j.1469-8137.2011.03922.x,193,2012,/scholar?cites=15978753074315861925,siz6KbYAAAAJ:zzCxg_vo7cAC

1013015,"This paper presents the current status and use of virtual reality (VR) for children with attention deficit hyperactivity disorder (ADHD), autism and cerebral palsy. This literature review explores how VR systems have been used as treatment tools to address the primary impairments of these disorders. Three major classes of VR display systems are identified that can be characterized by the type of human-computer interaction provided: (1) feedback-focused interaction, (2) gesture-based interaction, and (3) haptic-based interaction. The demonstrated effectiveness and potential effectiveness of each class are discussed in the context of remediating the primary impairments of children with ADHD, autism and cerebral palsy. Three major themes for future research are discussed to support continued research interest in using VR in pediatric neurorehabilitation.",Michelle Wang and Denise Reid,210,11441588073038685506,Neuroepidemiology,1,2-18,Karger Publishers,"Virtual reality in pediatric neurorehabilitation: attention deficit hyperactivity disorder, autism and cerebral palsy",https://www.karger.com/Article/Abstract/320847,36,2011,/scholar?cites=11441588073038685506,siz6KbYAAAAJ:3jqAvCjcdfEC

1013016,"In this report, we describe the synthesis of a molecularly imprinted polymer (MIP) nanotube membrane, using a porous anodic alumina oxide (AAO) membrane by surface-initiated atom transfer radical polymerization (ATRP). The use of a MIP nanotube membrane in chemical separations gives the advantage of high affinity and selectivity. Furthermore, because the molecular imprinting technique can be applied to different kinds of target molecules, ranging from small organic molecules to peptides and proteins, such MIP nanotube membranes will considerably broaden the application of nanotube membranes in chemical separations and sensors. This report also shows that the ATRP route is an efficient procedure for the preparation of molecularly imprinted polymers. Furthermore, the ATRP route works well in its formation of MIP nanotubes within a porous AAO membrane. The controllable nature of ATRP allows the …",Hai-Juan Wang and Wen-Hui Zhou and Xiao-Fei Yin and Zhi-Xia Zhuang and Huang-Hao Yang and Xiao-Ru Wang,210,10223153911764492007,Journal of the American Chemical Society,50,15954-15955,American Chemical Society,Template synthesized molecularly imprinted polymer nanotube membranes for chemical separations,https://pubs.acs.org/doi/abs/10.1021/ja065116v,128,2006,/scholar?cites=10223153911764492007,siz6KbYAAAAJ:PklR0melJeUC

1013017,"The multi-strange baryon yields in PbPb collisions have been shown to exhibit an enhancement relative to pp reactions. In this work, Ξ and Ω production rates have been measured with the ALICE experiment as a function of transverse momentum, p T, in pPb collisions at a centre-of-mass energy of s NN= 5.02 TeV. The results cover the kinematic ranges 0.6 GeV/c< p T< 7.2 GeV/c and 0.8 GeV/c< p T< 5 GeV/c, for Ξ and Ω respectively, in the common rapidity interval− 0.5< y CMS< 0. Multi-strange baryons have been identified by reconstructing their weak decays into charged particles. The p T spectra are analysed as a function of event charged-particle multiplicity, which in pPb collisions ranges over one order of magnitude and lies between those observed in pp and PbPb collisions. The measured p T distributions are compared to the expectations from a Blast-Wave model. The parameters which describe the …",Jaroslav Adam and D Adamová and Madan M Aggarwal and G Aglieri Rinella and Maria Agnello and Nikita Agrawal and Zubayer Ahammed and Shamim Ahmad and Sang Un Ahn and Salvatore Aiola and A Akindinov and SN Alam and D Aleksandrov and B Alessandro and D Alexandre and R Alfaro Molina and A Alici and A Alkin and JRM Almaraz and J Alme and T Alt and S Altinpinar and I Altsybeev and C Alves Garcia Prado and C Andrei and A Andronic and V Anguelov and J Anielski and T Antičić and F Antinori and P Antonioli and L Aphecetche and H Appelshäuser and S Arcelli and Roberta Arnaldi and OW Arnold and IC Arsene and M Arslandok and B Audurier and A Augustinus and R Averbeck and MD Azmi and A Badalà and YW Baek and S Bagnasco and R Bailhache and Renu Bala and S Balasubramanian and A Baldisseri and RC Baral and Anastasia Maria Barbano and R Barbera and F Barile and GG Barnaföldi and LS Barnby and V Barret and P Bartalini and K Barth and J Bartke and E Bartsch and M Basile and N Bastid and S Basu and B Bathen and G Batigne and A Batista Camejo and B Batyunya and PC Batzing and IG Bearden and H Beck and C Bedda and NK Behera and I Belikov and F Bellini and H Bello Martinez and R Bellwied and R Belmont and E Belmont-Moreno and V Belyaev and P Benacek and G Bencedi and Stefania Beole and I Berceanu and A Bercuci and Y Berdnikov and D Berenyi and RA Bertens and D Berzano and L Betev and A Bhasin and IR Bhat and AK Bhati and B Bhattacharjee and J Bhom and Livio Bianchi and N Bianchi and C Bianchin and J Bielčík and J Bielčíková and A Bilandzic and G Biro and R Biswas and S Biswas and S Bjelogrlic and JT Blair and D Blau and C Blume and F Bock and A Bogdanov and H Bøggild and L Boldizsár and M Bombara and J Book and H Borel and A Borissov and M Borri and Francesco Bossu and Elena Botta and C Bourjau and P Braun-Munzinger and M Bregant and T Breitner and TA Broker and TA Browning and M Broz and EJ Brucken and Elena Bruna and GE Bruno and D Budnikov and H Buesching and Stefania Bufalino and P Buncic and O Busch and Z Buthelezi and JB Butt and JT Buxton and D Caffarri and X Cai and H Caines and L Calero Diaz and A Caliva and E Calvo Villar and Paolo Camerini and F Carena and W Carena and F Carnesecchi and J Castillo Castellanos and AJ Castro and Ester Anna Rita Casula and C Ceballos Sanchez,204,15840020599514249439,Physics Letters B,,389-401,North-Holland,Multi-strange baryon production in pPb collisions at sNN= 5.02 TeV,https://www.sciencedirect.com/science/article/pii/S0370269316301745,758,2016,/scholar?cites=15840020599514249439,siz6KbYAAAAJ:3z7foVzkq2cC

1013018,"A series of nickel–manganese bi-metal oxide catalysts of different Ni/Mn ratios were prepared by a co-precipitation method for the low temperature selective catalytic reduction (SCR) of NO with NH3 in the presence of excess O2. The NO conversion over different catalysts decreased in the following sequence of Ni(0.4)-MnOx > MnOx >> Ni(1)-MnOx > Ni(2.5)-MnOx > NiOx. The Ni(0.4)-MnOx catalyst showed the highest catalytic activity, 85% of NO conversion at 95 °C and 100% from 120 to 240 °C, among the catalysts investigated. The TPR, XPS, NH3-TPD and in situ FTIR results revealed that Mn4+ was the main active species for SCR reaction and the addition of nickel species enhanced the surface concentration and acidity of Lewis acid sites. A possible synergetic catalytic effect was proposed for the low temperature SCR reaction through the electron transfer between Mn and Ni ions.",Yaping Wan and Wenru Zhao and Yu Tang and Liang Li and Huijun Wang and Yunlong Cui and Jinlou Gu and Yongsheng Li and Jianlin Shi,204,9290439080664991782,,,114-122,Elsevier,Ni-Mn bi-metal oxide catalysts for the low temperature SCR removal of NO with NH3,https://www.sciencedirect.com/science/article/pii/S0926337313006747,148,2014,/scholar?cites=9290439080664991782,siz6KbYAAAAJ:SLTdnKVCdHAC

1013019,"Potassium reduction of RZn(μ-I)2Li(OEt2)2 (R = [{(2,6-Pri2C6H3)N(Me)C}2CH]) affords the second compound with a Zn−Zn bond, RZn−ZnR. The air- and moisture-sensitive title compound was characterized by 1H NMR, elemental analyses, and single-crystal X-ray diffraction. The Zn−Zn bond was determined to be 2.3586(7) Å; this value is only about 0.05 Å longer than the Zn−Zn bond reported for Cp*Zn−ZnCp* (Cp* = C5Me5), the first reported compound with a Zn−Zn bond. In addition, density functional theory (DFT) computations on related model RZn−ZnR compounds provide insight into the intriguing Zn−Zn bond. ",Yuzhong Wang and Brandon Quillian and Pingrong Wei and Hongyan Wang and Xiao-Juan Yang and Yaoming Xie and R Bruce King and Paul v R Schleyer and H Fritz Schaefer and Gregory H Robinson,201,16135884626177845909,Journal of the American Chemical Society,34,11944-11945,American Chemical Society,"On the Chemistry of Zn−Zn Bonds, RZn−ZnR (R = [{(2,6-Pri2C6H3)N(Me)C}2CH]): Synthesis, Structure, and Computations",https://pubs.acs.org/doi/abs/10.1021/ja053819r,127,2005,/scholar?cites=16135884626177845909,siz6KbYAAAAJ:MqTxh1vmwXEC

1013020,"To systematically review the effects of probiotics on central nervous system function in animals and humans, to summarize effective interventions (species of probiotic, dose, duration), and to analyze the possibility of translating preclinical studies. Literature searches were conducted in Pubmed, Medline, Embase, and the Cochrane Library. Only randomized controlled trials were included. In total, 38 studies were included: 25 in animals and 15 in humans (2 studies were conducted in both). Most studies used Bifidobacterium (eg, B. longum, B. breve, and B. infantis) and Lactobacillus (eg, L. helveticus, and L. rhamnosus), with doses between 10 9 and 10 10 colony-forming units for 2 weeks in animals and 4 weeks in humans. These probiotics showed efficacy in improving psychiatric disorder-related behaviors including anxiety, depression, autism spectrum disorder (ASD), obsessive-compulsive disorder, and memory …",Huiying Wang and In-Seon Lee and Christoph Braun and Paul Enck,196,15741063102298719261,Journal of neurogastroenterology and motility,4,589,The Korean Society of Neurogastroenterology and Motility,Effect of probiotics on central nervous system functions in animals and humans: a systematic review,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5056568/,22,2016,/scholar?cites=15741063102298719261,siz6KbYAAAAJ:q2HS4OCVtYIC

1013021,The stability problem of Takagi-Sugeno fuzzy systems with time-varying delays and parameter uncertainties is considered. A delay-dependent robust stability criterion is given in terms of linear matrix inequalities by using the Lyapunov-Krasovskii functional method and by applying a generalised Park's inequality for bounding the cross-terms. Examples are given to illustrate the effectiveness of the result.,Chunguang Li and Houjun Wang and Xiaofeng Liao,193,17045338835816086593,IEE Proceedings-Control Theory and Applications,4,417-421,IET Digital Library,Delay-dependent robust stability of uncertain fuzzy systems with time-varying delays,https://digital-library.theiet.org/content/journals/10.1049/ip-cta_20040641%3Fcrawler%3Dtrue,151,2004,/scholar?cites=17045338835816086593,siz6KbYAAAAJ:m7gEShFDljgC

1013022,"Purpose: Pulmonary large cell neuroendocrine carcinoma (LCNEC) is a highly aggressive neoplasm, whose biologic relationship to small cell lung carcinoma (SCLC) versus non-SCLC (NSCLC) remains unclear, contributing to uncertainty regarding optimal clinical management. To clarify these relationships, we analyzed genomic alterations in LCNEC compared with other major lung carcinoma types.Experimental Design: LCNEC (n = 45) tumor/normal pairs underwent targeted next-generation sequencing of 241 cancer genes by Memorial Sloan Kettering-Integrated Mutation Profiling of Actionable Cancer Targets (MSK-IMPACT) platform and comprehensive histologic, immunohistochemical, and clinical analysis. Genomic data were compared with MSK-IMPACT analysis of other lung carcinoma histologies (n = 242).Results: Commonly altered genes in LCNEC included TP53 (78%), RB1 (38%), STK11 (33 …",Natasha Rekhtman and Maria C Pietanza and Matthew D Hellmann and Jarushka Naidoo and Arshi Arora and Helen Won and Darragh F Halpenny and Hangjun Wang and Shaozhou K Tian and Anya M Litvak and Paul K Paik and Alexander E Drilon and Nicholas Socci and John T Poirier and Ronglai Shen and Michael F Berger and Andre L Moreira and William D Travis and Charles M Rudin and Marc Ladanyi,188,10288680498152998600,Clinical Cancer Research,14,3618-3629,American Association for Cancer Research,Next-generation sequencing of pulmonary large cell neuroendocrine carcinoma reveals small cell carcinoma–like and non–small cell carcinoma–like subsets,https://clincancerres.aacrjournals.org/content/22/14/3618.abstract,22,2016,/scholar?cites=10288680498152998600,siz6KbYAAAAJ:oE_QS-WwsdAC

1013023,"In this paper, studies on extreme climate in China including extreme temperature and precipitation, dust weather activity, tropical cyclone activity, intense snowfall and cold surge activity, floods, and droughts are reviewed based on the peer-reviewed publications in recent decades. The review is focused first on the climatological features, variability, and trends in the past half century and then on simulations and projections based on global and regional climate models. As the annual mean surface air temperature (SAT) increased throughout China, heat wave intensity and frequency overall increased in the past half century, with a large rate after the 1980s. The daily or yearly minimum SAT increased more significantly than the mean or maximum SAT. The long-term change in precipitation is predominantly characterized by the so-called southern flood and northern drought pattern in eastern China and by the overall …",Hui-Jun Wang and Jian-Qi Sun and Huo-Po Chen and Ya-Li Zhu and Ying Zhang and Da-Bang Jiang and Xian-Mei Lang and Ke Fan and En-Tao Yu and Song Yang,187,12909897611843498020,Meteorologische Zeitschrift,3,279-304,E. Schweizerbart'sche Verlagsbuchhandlung,"Extreme climate in China: Facts, simulation and projection",http://scholar.google.com/scholar?cluster=12909897611843498020&hl=en&oi=scholarr,21,2012,/scholar?cites=12909897611843498020,siz6KbYAAAAJ:hXkWDDAEazwC

