id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations
1011010,"The human brain atlases that allow correlating brain anatomy with psychological                     and cognitive functions are in transition from ex vivo histology-based printed                     atlases to digital brain maps providing multimodal in vivo information. Many                     current human brain atlases cover only specific structures, lack fine-grained                     parcellations, and fail to provide functionally important connectivity                     information. Using noninvasive multimodal neuroimaging techniques, we designed a                     connectivity-based parcellation framework that identifies the subdivisions of                     the entire human brain, revealing the in vivo connectivity architecture. The                     resulting human Brainnetome Atlas, with 210 cortical and 36 subcortical                     subregions, provides a fine-grained, cross-validated atlas and contains                     information on both anatomical and functional …",Lingzhong Fan and Hai Li and Junjie Zhuo and Yu Zhang and Jiaojian Wang and Liangfu Chen and Zhengyi Yang and Congying Chu and Sangma Xie and Angela R Laird and Peter T Fox and Simon B Eickhoff and Chunshui Yu and Tianzi Jiang,671,10414191576843253924,Cerebral cortex,8,3508-3526,Oxford University Press,The human brainnetome atlas: a new brain atlas based on connectional architecture,https://academic.oup.com/cercor/article-abstract/26/8/3508/2429104,26,2016,/scholar?cites=10414191576843253924,wjpISMAAAAAJ:c59VksA5Vz4C
1011011,"Working memory subsumes the capability to memorize, retrieve and utilize information for a limited period of time which is essential to many human behaviours. Moreover, impairments of working memory functions may be found in nearly all neurological and psychiatric diseases.To examine what brain regions are commonly and differently active during various working memory tasks, we performed a coordinate-based meta-analysis over 189 fMRI experiments on healthy subjects. The main effect yielded a widespread bilateral fronto-parietal network. Further meta-analyses revealed that several regions were sensitive to specific task components, e.g. Broca's region was selectively active during verbal tasks or ventral and dorsal premotor cortex were preferentially involved in memory for object identity and location, respectively. Moreover, the lateral prefrontal cortex showed a division in a rostral and a caudal part …",Claudia Rottschy and Robert Langner and Imis Dogan and Kathrin Reetz and Angela R Laird and Jörg B Schulz and Peter T Fox and Simon B Eickhoff,633,10126139120257183533,Neuroimage,1,830-846,Academic Press,Modelling neural correlates of working memory: a coordinate-based meta-analysis,https://www.sciencedirect.com/science/article/pii/S1053811911013310,60,2012,/scholar?cites=10126139120257183533,wjpISMAAAAAJ:uWQEDVKXjbEC
1011012,"In recent years, a change in perspective in etiological models of attention deficit hyperactivity disorder (ADHD) has occurred in concordance with emerging concepts in other neuropsychiatric disorders such as schizophrenia and autism. These models shift the focus of the assumed pathology from regional brain abnormalities to dysfunction in distributed network organization. In the current contribution, we report findings from functional connectivity studies during resting and task states, as well as from studies on structural connectivity using diffusion tensor imaging, in subjects with ADHD. Although major methodological limitations in analyzing connectivity measures derived from noninvasive in vivo neuroimaging still exist, there is convergent evidence for white matter pathology and disrupted anatomical connectivity in ADHD. In addition, dysfunctional connectivity during rest and during cognitive tasks has been …",Kerstin Konrad and Simon B Eickhoff,606,6428797942522396429,Human brain mapping,6,904-916,"Wiley Subscription Services, Inc., A Wiley Company",Is the ADHD brain wired differently? A review on structural and functional connectivity in attention deficit hyperactivity disorder,https://onlinelibrary.wiley.com/doi/abs/10.1002/hbm.21058,31,2010,/scholar?cites=6428797942522396429,wjpISMAAAAAJ:8k81kl-MbHgC
1011013,"The statistical inference on functional imaging data is severely complicated by the embedded multiple testing problem. Defining a region of interest (ROI) where the activation is hypothesized a priori helps to circumvent this problem, since in this case the inference is restricted to fewer simultaneous tests, rendering it more sensitive. Cytoarchitectonic maps obtained from postmortem brains provide objective, a priori ROIs that can be used to test anatomically specified hypotheses about the localization of functional activations. We here analyzed three methods for the definition of ROIs based on probabilistic cytoarchitectonic maps. (1) ROIs defined by the volume assigned to a cytoarchitectonic area in the summary map of all areas (maximum probability map, MPM), (2) ROIs based on thresholding the individual probabilistic maps and (3) spherical ROIs build around the cytoarchitectonic center of gravity. The quality with …",Simon B Eickhoff and Stefan Heim and Karl Zilles and Katrin Amunts,554,6080023156719958612,Neuroimage,2,570-582,Academic Press,Testing anatomically specified hypotheses in functional imaging using cytoarchitectonic maps,https://www.sciencedirect.com/science/article/pii/S1053811906004770,32,2006,/scholar?cites=6080023156719958612,wjpISMAAAAAJ:qjMakFHDy7sC
1011014,"The “default system” of the brain has been described as a set of regions which are ‘activated’ during rest and ‘deactivated’ during cognitively effortful tasks. To investigate the reliability of task-related deactivations, we performed a meta-analysis across 12 fMRI studies. Our results replicate previous findings by implicating medial frontal and parietal brain regions as part of the “default system”.However, the cognitive correlates of these deactivations remain unclear. In light of the importance of social cognitive abilities for human beings and their propensity to engage in such activities, we relate our results to findings from neuroimaging studies of social cognition. This demonstrates a remarkable overlap between the brain regions typically involved in social cognitive processes and the “default system”.We, henceforth, suggest that the physiological ‘baseline’ of the brain is intimately linked to a psychological ‘baseline …",Leo Schilbach and Simon B Eickhoff and Anna Rotarska-Jagiela and Gereon R Fink and Kai Vogeley,545,5054377823538166386,Consciousness and cognition,2,457-467,Academic Press,Minds at rest? Social cognition as the default mode of cognizing and its putative relationship to the “default system” of the brain,https://www.sciencedirect.com/science/article/pii/S1053810008000378,17,2008,/scholar?cites=5054377823538166386,wjpISMAAAAAJ:zYLM7Y9cAGgC
1011015,"Cognitive regulation of emotions is a fundamental prerequisite for intact social functioning which impacts on both well being and psychopathology. The neural underpinnings of this process have been studied intensively in recent years, without, however, a general consensus. We here quantitatively summarize the published literature on cognitive emotion regulation using activation likelihood estimation in fMRI and PET (23 studies/479 subjects). In addition, we assessed the particular functional contribution of identified regions and their interactions using quantitative functional inference and meta-analytic connectivity modeling, respectively. In doing so, we developed a model for the core brain network involved in emotion regulation of emotional reactivity. According to this, the superior temporal gyrus, angular gyrus and (pre) supplementary motor area should be involved in execution of regulation initiated by frontal …",Nils Kohn and Simon B Eickhoff and Maryse Scheller and Angela R Laird and Peter T Fox and Ute Habel,508,3643208925140233949,Neuroimage,,345-355,Academic Press,Neural network of cognitive emotion regulation—an ALE meta-analysis and MACM analysis,https://www.sciencedirect.com/science/article/pii/S1053811913010902,87,2014,/scholar?cites=3643208925140233949,wjpISMAAAAAJ:Ak0FvsSvgGUC
1011016,"This study aimed at identifying the impact of subcortical stroke on the interaction of cortical motor areas within and across hemispheres during the generation of voluntary hand movements.Twelve subacute stroke patients with a subcortical ischemic lesion and 12 age‐matched control subjects were scanned using 3‐Tesla functional magnetic resonance imaging. Subjects performed visually paced hand movements with their left, right, or both hands. Changes of effective connectivity among a bilateral network of core motor regions comprising M1, lateral premotor cortex, and the supplementary motor area (SMA) were assessed using dynamic causal modeling.The data showed significant disturbances in the effective connectivity of motor areas in the patients group: Independently from hand movements, the intrinsic neural coupling between ipsilesional SMA and M1, and the …",Christian Grefkes and Dennis A Nowak and Simon B Eickhoff and Manuel Dafotakis and Jutta Küst and Hans Karbe and Gereon R Fink,505,13871123994263566671,Annals of neurology,2,236-246,"Wiley Subscription Services, Inc., A Wiley Company",Cortical connectivity after subcortical stroke assessed with functional magnetic resonance imaging,https://onlinelibrary.wiley.com/doi/abs/10.1002/ana.21228,63,2008,/scholar?cites=13871123994263566671,wjpISMAAAAAJ:IjCSPb-OGe4C
1011017,"Understanding how the structure of cognition arises from the topographical organization of the cortex is a primary goal in neuroscience. Previous work has described local functional gradients extending from perceptual and motor regions to cortical areas representing more abstract functions, but an overarching framework for the association between structure and function is still lacking. Here, we show that the principal gradient revealed by the decomposition of connectivity data in humans and the macaque monkey is anchored by, at one end, regions serving primary sensory/motor functions and at the other end, transmodal regions that, in humans, are known as the default-mode network (DMN). These DMN regions exhibit the greatest geodesic distance along the cortical surface—and are precisely equidistant—from primary sensory/motor morphological landmarks. The principal gradient also provides an organizing …",Daniel S Margulies and Satrajit S Ghosh and Alexandros Goulas and Marcel Falkiewicz and Julia M Huntenburg and Georg Langs and Gleb Bezgin and Simon B Eickhoff and F Xavier Castellanos and Michael Petrides and Elizabeth Jefferies and Jonathan Smallwood,499,17291196099145437649,Proceedings of the National Academy of Sciences,44,12574-12579,National Academy of Sciences,Situating the default-mode network along a principal gradient of macroscale cortical organization,https://www.pnas.org/content/113/44/12574.short,113,2016,/scholar?cites=17291196099145437649,wjpISMAAAAAJ:PQEM9vzQD9gC
1011018,"Maintaining attention for more than a few seconds is essential for mastering everyday life. Yet, our ability to stay focused on a particular task is limited, resulting in well-known performance decrements with increasing time on task. Intriguingly, such decrements are even more likely if the task is cognitively simple and repetitive. The attentional function that enables our prolonged engagement in intellectually unchallenging, uninteresting activities has been termed vigilant attention. Here we synthesized what we have learned from functional neuroimaging about the mechanisms of this essential mental faculty. To this end, a quantitative meta-analysis of pertinent neuroimaging studies was performed, including supplementary analyses of moderating factors. Furthermore, we reviewed the available evidence on neural time-on-task effects, additionally considering information obtained from patients with focal brain damage …",Robert Langner and Simon B Eickhoff,490,17024169331315256063,Psychological bulletin,4,870,American Psychological Association,Sustaining attention to simple tasks: a meta-analytic review of the neural mechanisms of vigilant attention.,https://psycnet.apa.org/record/2012-30617-001,139,2013,/scholar?cites=17024169331315256063,wjpISMAAAAAJ:t7zJ5fGR-2UC
1011019,"The default mode network (DMN) comprises a set of regions that exhibit ongoing, intrinsic activity in the resting state and task-related decreases in activity across a range of paradigms. However, DMN regions have also been reported as task-related increases, either independently or coactivated with other regions in the network. Cognitive subtractions and the use of low-level baseline conditions have generally masked the functional nature of these regions. Using a combination of activation likelihood estimation, which assesses statistically significant convergence of neuroimaging results, and tools distributed with the BrainMap database, we identified core regions in the DMN and examined their functional heterogeneity. Meta-analytic coactivation maps of task-related increases were independently generated for each region, which included both within-DMN and non-DMN connections. Their functional properties …",Angela R Laird and Simon B Eickhoff and Karl Li and Donald A Robin and David C Glahn and Peter T Fox,484,10461385604860644052,Journal of Neuroscience,46,14496-14505,Society for Neuroscience,Investigating the functional heterogeneity of the default mode network using coordinate-based meta-analytic modeling,https://www.jneurosci.org/content/29/46/14496.short,29,2009,/scholar?cites=10461385604860644052,wjpISMAAAAAJ:LkGwnXOMwfcC
1011020,"The human secondary somatosensory cortex (SII) is located on the parietal operculum, as shown by intraoperative stimulation and functional imaging studies. The position and extent of the anatomical correlates of this functionally defined region, however, are still unknown. We have therefore histologically mapped the putative anatomical correlates of the SII cortex in cell-body-stained histological sections of 10 human postmortem brains using quantitative cytoarchitectonic analysis. The gray level index (GLI), which is an indicator of the volume fraction of nerve cell bodies, was measured in the parietal operculum. GLI profiles as measures of the laminar pattern of the cortex were extracted perpendicular to cortical layers. Cytoarchitectonic borders were detected observer-independently by multivariate statistical analysis of the laminar profiles. Four cytoarchitectonic areas (termed OP 1–4) were identified. This …",Simon B Eickhoff and Axel Schleicher and Karl Zilles and Katrin Amunts,431,5120763996394344090,Cerebral cortex,2,254-267,Oxford University Press,The human parietal operculum. I. Cytoarchitectonic mapping of subdivisions,https://academic.oup.com/cercor/article-abstract/16/2/254/281561,16,2006,/scholar?cites=5120763996394344090,wjpISMAAAAAJ:2osOgNQ5qMEC
1011021,"Morally judicious behavior forms the fabric of human sociality. Here, we sought to investigate neural activity associated with different facets of moral thought. Previous research suggests that the cognitive and emotional sources of moral decisions might be closely related to theory of mind, an abstract-cognitive skill, and empathy, a rapid-emotional skill. That is, moral decisions are thought to crucially refer to other persons’ representation of intentions and behavioral outcomes as well as (vicariously experienced) emotional states. We thus hypothesized that moral decisions might be implemented in brain areas engaged in ‘theory of mind’ and empathy. This assumption was tested by conducting a large-scale activation likelihood estimation (ALE) meta-analysis of neuroimaging studies, which assessed 2,607 peak coordinates from 247 experiments in 1,790 participants. The brain areas that were consistently …",Danilo Bzdok and Leonhard Schilbach and Kai Vogeley and Karla Schneider and Angela R Laird and Robert Langner and Simon B Eickhoff,430,6007014142111555966,Brain Structure and Function,4,783-796,Springer-Verlag,"Parsing the neural correlates of moral cognition: ALE meta-analysis on morality, theory of mind, and empathy",https://link.springer.com/article/10.1007/s00429-012-0380-y%20,217,2012,/scholar?cites=6007014142111555966,wjpISMAAAAAJ:EUQCXRtRnyEC
1011022,"Empathy is a multidimensional construct and comprises the ability to perceive, understand and feel the emotional states of others. Gender differences have been reported for various aspects of emotional and cognitive behaviors including theory of mind. However, although empathy is not a single ability but a complex behavioral competency including different components, most studies relied on single aspects of empathy, such as perspective taking or emotion perception. To extend those findings we developed three paradigms to assess all three core components of empathy (emotion recognition, perspective taking and affective responsiveness) and clarify to which extent gender affects the neural correlates of empathic abilities. A functional MRI study was performed with 12 females (6 during their follicular phase, 6 during their luteal phase) and 12 males, measuring these tasks as well as self-report empathy …",Birgit Derntl and Andreas Finkelmeyer and Simon Eickhoff and Thilo Kellermann and Dania I Falkenberg and Frank Schneider and Ute Habel,419,10551170658721412986,Psychoneuroendocrinology,1,67-82,Pergamon,Multidimensional assessment of empathic abilities: neural correlates and gender differences,https://www.sciencedirect.com/science/article/pii/S0306453009003151,35,2010,/scholar?cites=10551170658721412986,wjpISMAAAAAJ:4TOpqqG69KYC
1011023,"Neuroimaging studies have improved our understanding of which brain structures are involved in motor learning. Despite this, questions remain regarding the areas that contribute consistently across paradigms with different task demands. For instance, sensorimotor tasks focus on learning novel movement kinematics and dynamics, while serial response time task (SRTT) variants focus on sequence learning. These differing task demands are likely to elicit quantifiably different patterns of neural activity on top of a potentially consistent core network. The current study identified consistent activations across 70 motor learning experiments using activation likelihood estimation (ALE) meta-analysis. A global analysis of all tasks revealed a bilateral cortical–subcortical network consistently underlying motor learning across tasks. Converging activations were revealed in the dorsal premotor cortex, supplementary motor …",Robert M Hardwick and Claudia Rottschy and R Chris Miall and Simon B Eickhoff,414,10562930173253415416,Neuroimage,,283-297,Academic Press,A quantitative meta-analysis and review of motor learning in the human brain,https://www.sciencedirect.com/science/article/pii/S1053811912011329,67,2013,/scholar?cites=10562930173253415416,wjpISMAAAAAJ:4MWp96NkSFoC
1011024,In this study we describe the localization of the cytoarchitectonic subdivisions of the human parietal operculum in stereotaxic space and relate these anatomically defined cortical areas to the location of the functionally defined secondary somatosensory cortex (SII cortex) using a meta-analysis of functional imaging results. The human parietal operculum consists of four distinct cytoarchitectonic areas (OP 1–4) as shown in the preceding publication. The 10 cytoarchitectonically examined brains were 3-D-reconstructed and spatially normalized to the T1-weighted single-subject template of the Montreal Neurological Institute (MNI). A probabilistic map was calculated for each area in this standard stereotaxic space. A cytoarchitectonic summary map of the four cortical areas on the human parietal operculum which combines these probabilistic maps was subsequently computed for the comparison with a meta …,Simon B Eickhoff and Katrin Amunts and Hartmut Mohlberg and Karl Zilles,414,8025623527864095132,Cerebral cortex,2,268-279,Oxford University Press,The human parietal operculum. II. Stereotaxic maps and correlation with functional imaging results,https://academic.oup.com/cercor/article-abstract/16/2/268/281579,16,2006,/scholar?cites=8025623527864095132,wjpISMAAAAAJ:d1gkVwhDpl0C
1011025,"Since initial reports regarding the impact of motion artifact on measures of functional connectivity, there has been a proliferation of participant-level confound regression methods to limit its impact. However, many of the most commonly used techniques have not been systematically evaluated using a broad range of outcome measures. Here, we provide a systematic evaluation of 14 participant-level confound regression methods in 393 youths. Specifically, we compare methods according to four benchmarks, including the residual relationship between motion and connectivity, distance-dependent effects of motion on connectivity, network identifiability, and additional degrees of freedom lost in confound regression. Our results delineate two clear trade-offs among methods. First, methods that include global signal regression minimize the relationship between connectivity and motion, but result in distance-dependent …",Rastko Ciric and Daniel H Wolf and Jonathan D Power and David R Roalf and Graham L Baum and Kosha Ruparel and Russell T Shinohara and Mark A Elliott and Simon B Eickhoff and Christos Davatzikos and Ruben C Gur and Raquel E Gur and Danielle S Bassett and Theodore D Satterthwaite,403,4450167975947485374,Neuroimage,,174-187,Academic Press,Benchmarking of participant-level confound regression strategies for the control of motion artifact in studies of functional connectivity,https://www.sciencedirect.com/science/article/pii/S1053811917302288,154,2017,/scholar?cites=4450167975947485374,wjpISMAAAAAJ:In6cVmBjs0IC
1011026,"A central goal in systems neuroscience is the parcellation of the cerebral cortex into discrete neurobiological “atoms”. Resting-state functional magnetic resonance imaging (rs-fMRI) offers the possibility of in vivo human cortical parcellation. Almost all previous parcellations relied on 1 of 2 approaches. The local gradient approach detects abrupt transitions in functional connectivity patterns. These transitions potentially reflect cortical areal boundaries defined by histology or visuotopic fMRI. By contrast, the global similarity approach clusters similar functional connectivity patterns regardless of spatial proximity, resulting in parcels with homogeneous (similar) rs-fMRI signals. Here, we propose a gradient-weighted Markov Random Field (gwMRF) model integrating local gradient and global similarity approaches. Using task-fMRI and rs-fMRI across diverse acquisition protocols, we found gwMRF parcellations to be …",Alexander Schaefer and Ru Kong and Evan M Gordon and Timothy O Laumann and Xi-Nian Zuo and Avram J Holmes and Simon B Eickhoff and BT Thomas Yeo,389,8652245829711404143,Cerebral cortex,9,3095-3114,Oxford University Press,Local-global parcellation of the human cerebral cortex from intrinsic functional connectivity MRI,https://academic.oup.com/cercor/article-abstract/28/9/3095/3978804,28,2018,/scholar?cites=8652245829711404143,wjpISMAAAAAJ:kUhpeDhEZMUC
