id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations
1024024,"Semantic Web services (SWs) paradigm is considered as the most dominant technology of the Service-Oriented Computing (SOC). SWs have emerged as a major technology for deploying automated interactions between distributed and heterogeneous applications. This computing technology can be used to discover new distributed and heterogeneous collaborative applications of large-scale distributed systems in P2P systems. In this paper, we present a scalable P2P approach for distributed discovery of SWs. In this approach, we define a distributed solution based on epidemic discovery algorithm to achieve a specific goal through the distributed discovery of SWs in P2P networks. In order to improve the applicability of the epidemic discovery algorithm for discovering SWs, we propose the matching of ontology OWL-S in the heart of this algorithm which reduces the search space while keeping an acceptable …",Adel Boukhadra and Karima Benatchba and Amar Balla,4,6780537270079221709,,,896-903,IEEE,Hybrid ontology-based matching for distributed discovery of sws in p2p systems,https://ieeexplore.ieee.org/abstract/document/7056851/,,2014,/scholar?cites=6780537270079221709,7iGY4M0AAAAJ:LkGwnXOMwfcC
1024025,"Web services are the new generation of distributed software components. They are important for deploying automated interactions between distributed and heterogeneous applications of large-scale distributed systems. But with the evolution of the number of services available on the Web, in organizations and their large-scale use, a discovery mechanism of such a Web service in a distributed and heterogeneous environment has become a real challenge. In this paper, we describe a scalable P2P approach for automatic discovery of Semantic Web services (SWs), which supports the complexity of both SWs and task. Our architecture is based on P2P technology that has proven its effectiveness and robustness as distributed system. The particularity of our approach is to place the alignment of OWL-S in the heart of this architecture.",Adel Boukhadra and Karima Benatchba and Amar Balla,4,8963761276884808921,,,29-36,IEEE,HPS5DSWS: A hybrid P2P strategy of the distributed discovery mechanism for semantic web services,https://ieeexplore.ieee.org/abstract/document/6681206/,,2013,/scholar?cites=8963761276884808921,7iGY4M0AAAAJ:roLk4NBRz8UC
1024026,"Financial markets are complex systems consisting of entities interacting and evolving in an uncertain environment. Their modelling and simulation requires the use on the one hand of a suited technology that is multi-agent systems (MASs) to model the various actors of a market, and on the other hand the evolutionary game theory to formalise interactions and heterogeneous investment strategies. The goal of this paper is to model, simulate and analyse financial markets dynamics. For this purpose, we propose three market models (fundamentalist, strategic, conventionalist) summarising various facets of real market speculation depending on the information held and the price formation process chosen by the investors. Each model is built using a multi-agent system. Moreover, investors’ agents are modelled by classifier systems that are advanced structures to study their evolutionary and adaptive aspects.",Badiâa Hedjazi and Mohamed Ahmed-Nacer and Samir Aknine and Karima Benatchba,4,10888646503605922303,International Journal of Simulation and Process Modelling,2-3,185-199,Inderscience Publishers Ltd,Multi-agent financial market simulation: evolutionist approach,https://www.inderscienceonline.com/doi/abs/10.1504/IJSPM.2013.057538,8,2013,/scholar?cites=10888646503605922303,7iGY4M0AAAAJ:9yKSN-GCB0IC
1024027,"Several biometric threats systems models have been proposed to facilitate the design, implementation and validation techniques for securing these systems. Some models classify threats by type of attacks, others by specific attacks and other by using vulnerabilities and threat agent. Each model proposes a vision and a different approach to identify these threats. For example, to design security techniques for wireless biometric card, one should identify all threats facing this kind of device. In this paper, a comparative study and synthesis to help choose the most fitting model, depending on the security problems addressed, is given.",Dellys Hachemi Nabil and Benatchba Karima and Koudil Mouloud and Bouridane Ahmed,4,1967860201009897355,,,186-191,IEEE,Threats models on biometri systems: A comparative study,https://ieeexplore.ieee.org/abstract/document/6412400/,,2012,/scholar?cites=1967860201009897355,7iGY4M0AAAAJ:u-x6o8ySG0sC
1024028,,K Benatchba and M Kondil and H Drias and R Belkacem,4,6146140224898759124,"October, ISSN",,1109-2777,,An adapted genetic algorithms for solving Max-Sat problems. WSEAS TRANSACTIONS on SYSEMS. Issue 4,http://scholar.google.com/scholar?cluster=6146140224898759124&hl=en&oi=scholarr,,2003,/scholar?cites=6146140224898759124,7iGY4M0AAAAJ:YsMSGLbcyi4C
1024029,"This paper deals with induction machines bearing failures detection and diagnosis using vibration and temperature signals. It proposes the use of a new Classical Mechanics-inspired Optimization (CMO) metaheuristic for data clustering. To ensure failure detection, transitions from a state to another is analyzed in order to form a transitional model between system states generated by the clustering. The performances of the proposed new metaheuristic are evaluated on the PRONOSTIA experimental platform data.",Charaf Eddine Khamoudj and Fatima Benbouzid-Si Tayeb and Karima Benatchba and Mohamed Benbouzid,3,6370746833790027499,,,3803-3808,IEEE,Classical mechanics-inspired optimization metaheuristic for induction machines bearing failures detection and diagnosis,https://ieeexplore.ieee.org/abstract/document/8216649/,,2017,/scholar?cites=6370746833790027499,7iGY4M0AAAAJ:yD5IFk8b50cC
1024030,"Recent technology advances allow new generation reconfigurable-based embedded systems to contain a large number of cores and reconfigurable logic elements. Consequently, to take benefit of such very powerful hybrid reconfigurable MPSoC, designers need tools to explore the large design space of the possible configurations. In this paper, we develop a new hybrid bi-objective genetic and parallel variable neighborhood descent algorithm (GA-PVNS) to determine close to optimal configurations for heterogeneous FPGA-based MPSoC (Ht-MPSoC). Our exploration method aims to optimize simultaneously two objectives, namely area on the FPGA and execution time, taking advantage of the Genetic Algorithm (GA) diversification ability and the intensification provided by Variable Neighborhood Search (VNS) algorithm. Our design space includes Ht-MPSoC with private and shared HW accelerators on FPGA …",Braham Lotfi Mediouni and Smail Niar and Rachid Benmansour and Karima Benatchba and Mouloud Koudil,3,10076134149970698930,,,90-95,IEEE,A bi-objective heuristic for heterogeneous MPSoC design space exploration,https://ieeexplore.ieee.org/abstract/document/7396742/,,2015,/scholar?cites=10076134149970698930,7iGY4M0AAAAJ:qUcmZB5y_30C
1024031,"In this paper, we introduce Adaptive Data-Communication Trust Mechanism for clustered wireless sensor networks (ADCT) to effectively deal with compromise or malicious nodes. Unlike prior works, we propose an adaptive function to evaluate the direct trust between nodes according to the need of the application in terms of trust severity. We also consider data trust to cope with untrustworthy nodes during the data collection despite their communication capabilities. Finally, we introduce a new method to discard a malicious recommendation when building feedback at the base station or cluster-head level. Theoretical analysis shows that our trust mechanism allows a good trade-off between memory requirement and trust cooperation.",Said Talbi and Mouloud Koudil and Abdelmadjid Bouabdallah and Karima Benatchba,3,4481692595390547612,,,1-6,IEEE,Adaptive data-communication trust mechanism for clustered wireless sensor networks,https://ieeexplore.ieee.org/abstract/document/7416963/,,2015,/scholar?cites=4481692595390547612,7iGY4M0AAAAJ:8k81kl-MbHgC
1024032,"The default KVM setup included in Open Nebula, Eucalyptus and Apache Cloud Stack could not perform well enough under certain circumstances, because it does not expose to the guest VMs some of the features included in the modern processors. In order to tune up the cloud platform for obtaining a better CPU performance for the virtualized software executed under the KVM hyper visor, we have proposed and tested an alternative KVM setup in Apache Cloud Stack. The setup provided could also be applied to other cloud platforms.",Fernando Gomez Folgar and Antonio Garcia Loureiro and Tomas Fernandez Pena and J Isaac Zablah and Natalia Seoane,3,13621742954245603628,,,260-263,IEEE,Implementation of the kvm hypervisor on several cloud platforms: Tuning the apache cloudstack agent,https://ieeexplore.ieee.org/abstract/document/7056749/,,2014,/scholar?cites=13621742954245603628,7iGY4M0AAAAJ:abG-DnoFyZgC
1024033,"The Web services technology is now widely used in support of interoperability between distributed and heterogeneous applications. With the evolution of Semantic Web services (SWs) within organizations and their uses in a large-scale, composition of services in a distributed setting has become a real challenge. A mechanism for automatic composition of SWs according to their functionality is necessary, since the features are the most important thing that partners seek. In this paper, we describe a distributed approach to automatic composition of SWs, which supports the complexity of both SWs and the task at hand. The approach is based on the notion of alignment of OWL-S, in order to achieve semantic interoperability in a heterogeneous, and distributed architecture, to ensure correct operation of Web services provided, and meet the needs and users' preferences. The objective is to optimize the time of the …",Adel Boukhadra and Karima Benatchba and Amar Balla,3,15612192352902283506,,,182-187,IEEE,DA5DCSWS: a distributed architecture for semantic web services discovery and composition,https://ieeexplore.ieee.org/abstract/document/6750188/,,2013,/scholar?cites=15612192352902283506,7iGY4M0AAAAJ:0EnyYjriUFMC
