id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations
1027010,"Traceability has been used as a quality attribute for softwares for some decades now. Traceability can be defined as the ability to follow the life of software artifacts. Unfortunately, making a DW traceable did not have the same spring as for software systems. Nowadays, DW systems are evolving in a dynamic environment, where DW design become a complex task involving many resources and artifacts. In order to facilitate this task, a design life-cycle has been defined including five main phases. Due to the special idiosyncrasy of DW development, a tailored traceability approach is required. Our proposal in this paper is a novel DW traceability approach, driven by its design life-cycle. This approach covers the whole cycle and considers its inter-relationships. This study required (i) the formalization of each life-cycle phase and (ii) the identification of the interactions between and inside these phases. The …",Selma Khouri and Kamel Semassel and Ladjel Bellatreche,9,8590152801978988059,,,199-213,"Springer, Cham",Managing data warehouse traceability: a life-cycle driven approach,https://link.springer.com/chapter/10.1007/978-3-319-19069-3_13,,2015,/scholar?cites=8590152801978988059,jTWw55gAAAAJ:hqOjcs7Dif8C
1027011,"Developing database (DB) and data warehouse (DW) applications passes through three main modeling phases imposed by the ANSI/SPARC architecture: conceptual, logical and physical. This architecture creates two different actors: (i) conceptual designers and Database Administrators (DBA). The first actor collects user requirements, chooses the relevant diagrams for designing the conceptual model (or the logical model). The DBA ensures the performance, the maintenance and the tuning of the final application. Most of the tasks performed by these two actors are complex and time consuming for a majority of companies. Recently, some academic and industry research efforts are moving towards truly zero-administration of DW by proposing tools (advisors) substituting some tasks of DBA. One of the functionalities of these tools is to propose recommendations in choosing optimization structures such as indexing …",Selma Khouri and Ladjel Bellatreche and Ilyes Boukhari and Selma Bouarar,9,17719775506669602455,,,88-93,IEEE,More Investment in Conceptual Designers: Think about it!,https://ieeexplore.ieee.org/abstract/document/6417279/,,2012,/scholar?cites=17719775506669602455,jTWw55gAAAAJ:W7OEmFMy1HYC
1027012,"Extract-Transform-Load () is a crucial phase in Data Warehouse () design life-cycle that copes with many issues: data provenance, data heterogeneity, process automation, data refreshment, execution time, etc. Ontologies and Semantic Web technologies have been largely used in the  phase. Ontologies are a buzzword used by many research communities such as: Databases, Artificial Intelligence (AI), Natural Language Processing (NLP), where each community has its type of ontologies: conceptual canonical ontologies (for databases), conceptual non-canonical ontologies (for AI), and linguistic ontologies (for NLP). In  approaches, these three types of ontologies are considered. However, these studies do not consider the types of the used ontologies which usually affect the quality of the managed data. We propose in this paper a semantic  approach which considers both canonical …",Selma Khouri and Sabrina Abdellaoui and Fahima Nader,8,2441782925224975719,,,119-126,"Springer, Cham",Avoiding ontology confusion in ETL processes,https://link.springer.com/chapter/10.1007/978-3-319-23201-0_14,,2015,/scholar?cites=2441782925224975719,jTWw55gAAAAJ:UebtZRa9Y70C
1027013,"In order to successfully benefit from global markets, companies must expand their activities over the world. This expansion is usually performed by the development of software involving all heterogeneous and autonomous partners. The user requirement collection and analysis is one of the most important phase of the life cycle of software development. In the context of globalization, this phase becomes a challenging issue. This is because designers of each branch of a given global company may use different vocabulary and formalism to express their requirements. Solutions exist in the literature to unify either vocabularies or formalisms, but not both. In this paper, we propose a semantic and scalable approach that unifies the vocabularies and formalisms by the means of ontologies. The capabilities of reasoning offered by ontologies is exploited to identify the inconsistencies in an efficient way. Our approach is …",Ilyès Boukhari and Ladjel Bellatreche and Selma Khouri,8,16794413965046425305,,,686-691,,"Efficient, unified, and intelligent user requirement collection and analysis in global enterprises",https://dl.acm.org/doi/abs/10.1145/2539150.2539263,,2013,/scholar?cites=16794413965046425305,jTWw55gAAAAJ:YsMSGLbcyi4C
1027014,"In last decades, Semantic DataBases (SDB) have emerged and the major DBMS editors provide semantic support in their products. This is mainly due to the spectacular development of ontologies in several important domains like E-commerce, Engineering, Medicine, etc. Note that ontologies can be seen as a natural continuity of conceptual models. Contrary to traditional databases, where their instances are stored in a relational layout, SDB store ontological data according to one of three main storage layouts (horizontal, vertical, binary). Actually, SDB are serious candidates for business intelligence applications built around the Data Warehouse (DW) technology. The important steps of the life-cycle warehouse design (user requirement analysis, conceptual design, logical design, ETL process, physical design) are usually managed in isolation way. This treatment is mainly due to the complexity of each phase …",Selma Khouri and Ladjel Bellatreche and Nabila Berkani,8,15445973667138609596,,,113-113,,MODETL: a complete MODeling and ETL method for designing data warehouses from semantic databases,https://dl.acm.org/doi/abs/10.5555/2694443.2694466,,2012,/scholar?cites=15445973667138609596,jTWw55gAAAAJ:IjCSPb-OGe4C
1027015,"The proliferation of extended enterprises requires softwares to support heterogeneous and autonomous users partners’ sub-systems. In this context, early studies have neglected users requirements definition step in the development process, which was considered as the cause of a large failure rate of the developed softwares. To address this deficiency, considerable research has been devoted to software development life-cycle by adding a new phase called users requirement collection and analysis, which delivers the requirements document (). However, in the context of Global Information System (), the grouping of partners s in one global  suffers from three drawbacks: the unification of vocabularies including the used terms and concepts (universe of discourse) and the unification of the used formalisms. Additionally, relationships between requirements must be efficiently defined and identified …",Zouhir Djilani and Selma Khouri,7,2868167070356197636,,,297-310,"Springer, Cham",Understanding user requirements iceberg: Semantic based approach,https://link.springer.com/chapter/10.1007/978-3-319-23781-7_24,,2015,/scholar?cites=2868167070356197636,jTWw55gAAAAJ:ufrVoPGSRksC
1027016,"Due to the explosion of ontologies on the web (Semantic Web, E-commerce, and so on) organizations are faced with the problem of managing mountains of ontological data. Several academic and industrial databases have been extended to cope with these data, which are called Ontology-Based Databases (). Such databases store both ontologies and data on the same repository. Unlike traditional databases, where their logical models are stored following the relational model and most of properties identified in the conceptual phase are valuated, OBDBs are based on ontologies which describe in a general way a given domain; some concepts and properties may not be used and valuated and they may use different storage models for ontologies and their instances. Therefore, benchmarking  represents a crucial challenge. Unfortunately, existing  benchmarks manipulate ontologies and …",Stéphane Jean and Ladjel Bellatreche and Géraud Fokou and Mickaël Baron and Selma Khouri,6,6642799068387273537,,,897-914,"Springer, Berlin, Heidelberg",Ontodbench: Novel benchmarking system for ontology-based databases,https://link.springer.com/chapter/10.1007/978-3-642-33615-7_32,,2012,/scholar?cites=6642799068387273537,jTWw55gAAAAJ:_FxGoFyzp5QC
1027017,"Nous assistons à une émergence spectaculaire des ontologies de domaines dans le monde académique et industriel. Cette adoption a fait naître de nouveaux besoins concernant la représentation, le stockage et l’interrogation des instances ontologiques. Plusieurs formalismes ont été développés pour représenter des ontologies, ce qui rend le partage des instances ontologiques conçues par de différents formalismes difficile. Des solutions de persistance ont été proposées pour stocker et exploiter les instances ontologiques via des SGBD, ce qui fait naître la notion de bases de données à base ontologique (DBBO). Chaque SGBD dédié à une DBBO possède sa propre architecture et son modèle de stockage pour la partie ontologie et instances. Dans cet article, nous présentons d’abord un état des lieux sur les ontologies, leurs formalismes, leurs modèles de stockage et les architectures cibles de leurs SGBDs. Ensuite, une formalisation des DBBO. Finalement, une étude de performance en utilisant le banc d’essai LUBM de trois différents SGBD dont deux issus du monde industriel (Oracle et IBM SOR) et un académique OntoDB du LIAS-ENSMA est conduite afin de mettre à l’épreuve les DBBO.Nowadays, domain ontologies are largely advocated by industrial and academic communities. This adoption give raise the new needs for representing, storing and querying a large amount of ontological instances. Several formalisms were proposed to represent ontologies. Persistency solutions were also developed for storing mountains of ontological instances in DBMS. Note that each DBMS has its own architecture and storage model …",Bery Leouro Mbaiossoum and Selma Khouri and Ladjel Bellatreche and Stéphane Jean and Mickaël Baron,6,8858302109225173074,,,379-394,,Etude Comparative des Systèmes de Bases de Données à base Ontologiques.,https://www.lias-lab.fr/publications/9777/Bery_INFORSID2012.pdf,,2012,/scholar?cites=8858302109225173074,jTWw55gAAAAJ:Y0pCki6q_DkC
1027018," By avoiding the ‘data not invented here’ syndrome (NIH) (Data not invented here (NIH) syndrome is a mindset that consists in focusing solely on using data created inside the walls of a business (                     https://urlz.fr/9Yo9                                        )), companies realized the benefit of including external sources in their data cube. In this context, Linked Open Data (LOD) is a promising external source that may contain valuable data and query-logs materializing the exploration of data by end users. Paradoxically, the dataset of this external source is structured whereas logs are “ugly”, and in the case, they are turned into rich structured data, they will contribute to building valuable data cubes.  In this paper, we claim that the NIH syndrome must be also considered for query-logs. As a consequence, we propose an approach that investigates the particularity of SPARQL query logs performed on the LOD and …",Selma Khouri and Dihia Lanasri and Roaya Saidoune and Kamila Boudoukha and Ladjel Bellatreche,5,15475106231844481734,,,352-367,"Springer, Cham",LogLInc: LoG queries of linked open data investigator for cube design,https://link.springer.com/chapter/10.1007/978-3-030-27615-7_27,,2019,/scholar?cites=15475106231844481734,jTWw55gAAAAJ:mVmsd5A6BfQC
1027019,"In a very short time, the data warehouse (DW) technology has gone through all the phases of a technological product’s life: introduction on the market, growth, maturity and decline. Maturity means there is a clearly identified design life cycle plus a race and competition between companies to increase their decision-making power. Decline was signaled by the appearance of Big Data. It is therefore essential to find other challenges that will contribute to the revival of DW while taking advantage of the V’s of Big Data. The arrival of Linked Open Data (LOD) era is an excellent opportunity for both the DW academia and industry communities. LOD may bring an additional Value that the sources feeding a DW typically do not usually succeed to yield. Offering the added value of a DW is related to a high Variety of sources. In this paper, first, we conceptualize the variety of internal and external sources and study its impact on the ETL phase to ease the value capturing. Secondly, three scenarios for integrating LOD in the DW are given. Finally, experiments are conducted to show the effectiveness of our approach.",Nabila Berkani and Ladjel Bellatreche and Selma Khouri and Carlos Ordonez,5,12778392774651863652,,,,,Value-driven Approach for Designing Extended Data Warehouses.,http://www2.cs.uh.edu/~ordonez/pdfwww/w-2019-DOLAP-dwhlod.pdf,,2019,/scholar?cites=12778392774651863652,jTWw55gAAAAJ:4DMP91E08xMC
1027020,"Many modern software systems are designed to be highly configurable. Configurability is the ability to build consistent systems from a common architecture through selecting and synthesizing provided design elements. Configurability offers high customizability and efficient reuse strategy. Configurability has not enjoyed the same popularity in data warehouse (DW) design comparing to other types of software. Nowadays, we are assisting to an explosion of new DW applications due to high-performance computing and emerging hardware. This continuous evolution context reveals a high degree of variability that needs to be managed and exploited. We propose in this paper a configurability-aware approach for DW design, which allows designers to specify requirements defining suitable design options to generate a customized DW. To satisfy this objective, we need to perform the following three tasks: (i) a …",Selma Khouri and Ladjel Bellatreche,5,5331857067838263701,Journal on Data Semantics,2,83-111,Springer Berlin Heidelberg,Design Life-Cycle-Driven Approach for Data Warehouse Systems Configurability,https://link.springer.com/article/10.1007/s13740-017-0077-8,6,2017,/scholar?cites=5331857067838263701,jTWw55gAAAAJ:ULOm3_A8WrAC
1027021,"The spectacular evolution of sensor networks and the proliferation of location-sensing devices in daily life activities are leading to an explosion of disparate spatio-temporal data. The collected data describes the movement of mobile objects used to construct what we call trajectory data. The diversity of these generated data has led to a variety of spatio-temporal models. In fact, the conceptual design can be achieved using either enhanced classical models such as spatio-temporal unified modeling language, spatio-temporal entity relationship, or ontological models such as web ontology language. Moreover, the diversity of conceptual formalisms highly increases the heterogeneity of sources as well as the difficulty of interoperating between them. To reduce this complexity, we set up a high level formalism that covers the most important existing conceptual and ontological models. In fact, current abstract formalisms left …",Marwa Manaa and Ladjel Bellatreche and Jalel Akaichi and Selma Khouri,5,6471617114662302891,,,109-114,,Towards An Ontology-Based Pivot Model for Spatio-Temporal Sources.,http://scholar.google.com/scholar?cluster=6471617114662302891&hl=en&oi=scholarr,,2015,/scholar?cites=6471617114662302891,jTWw55gAAAAJ:8k81kl-MbHgC
1027022,,S Khouri,5,8825270145411655078,"Mémoire du magistère, Ecole doctorale des Sciences et Technologies de l'Information et de la Communication, Oued-Smar Alger",,,,Modélisation conceptuelle à base ontologique d’un entrepôt de données,http://scholar.google.com/scholar?cluster=8825270145411655078&hl=en&oi=scholarr,,2009,/scholar?cites=8825270145411655078,jTWw55gAAAAJ:hC7cP41nSMkC
1027023,"Nowadays, we are assisting to three continuously demands from companies:(i) developing analytical applications around Data Warehouse systems (DW) from numerous data sources,(ii) the explicitation the semantic of these sources to reduce heterogeneities and (iii) contextualization of sources. By examining the literature, we identify the existence of several efforts attempting to offer solutions merging these three issues. The merging has been performed partially. To be more concrete, we have identified that the two first demands have been merged. Similarly, the second and the third ones gave raise to contextual ontologies. Unfortunately, all three are not well merged. This paper proposes a comprehensive methodology to design multi-contextual semantic DWs. Our approach consists first in merging context and ontologies and then with DWs. Firstly, a connection between ontologies and context model is built at …",Okba Barkat and Selma Khouri and Ladjel Bellatreche and Narhimene Boustia,4,2413736347239369889,,,336-341,,Bridging context and data warehouses through ontologies,https://dl.acm.org/doi/abs/10.1145/3019612.3019838,,2017,/scholar?cites=2413736347239369889,jTWw55gAAAAJ:YOwf2qJgpHMC
1027024,"Data warehouses (DW) are core parts of decision systems. Ontologies have largely contributed in designing DW systems, due to their ability to capture the precise semantics of design artifacts. Designing semantic DWs involves several steps, where each step is permanently evolving to satisfy new requirements offered by the technology progress. Passing from one phase to another requires important processes and decisions made by design actors. These decisions are usually lost once the DW is built. Tracing these decisions is a challenging issue. However, managing traceability in DW systems did not have the same spring as for software development. In this paper, we claim that the presence of ontologies can be an asset for managing DW traceability: ontologies can semantically define design artifacts during the whole design cycle, and their reasoning capabilities can be used to identify new trace links. In this …",Selma Khouri and Nabila Berkani and Ladjel Bellatreche,4,9249454702319845420,Computer Standards & Interfaces,,132-151,North-Holland,Tracing data warehouse design lifecycle semantically,https://www.sciencedirect.com/science/article/pii/S0920548916302252,51,2017,/scholar?cites=9249454702319845420,jTWw55gAAAAJ:KlAtU1dfN6UC
1027025,"Many modern software systems are designed to be highly configurable. The configuration contributes in managing evolving software and controls the cost involved in making changes to software. Several standards exist for software configuration management (IEEE 828 and IEEE 1042). Unfortunately, making database configurable did not have the same spring as for software even though it can be seen as a software product. Nowadays, we are assisting to an explosion of new deployment layouts and platforms. This situation pushed the database community to admit the slogan: “one size no longer fits all”. This motivates us to study the issue to make database design configurable. To satisfy this objective, we need to perform the following three tasks: (i) a deep understanding of the database design life-cycle, (ii) a formalization of each phase and (iii) an identification of the interactions between these phases …",Selma Khouri and Ladjel Bellatreche,4,11385946999987022388,,,760-767,"Springer, Berlin, Heidelberg",Towards a configurable database design: a case of semantic data warehouses,https://link.springer.com/chapter/10.1007/978-3-662-45563-0_47,,2014,/scholar?cites=11385946999987022388,jTWw55gAAAAJ:roLk4NBRz8UC
1027026,"Transforming several relational tables into a data set to be used as input to a Machine Learning (ML) model is a complex task since the data scientist has to derive many intermediate tables, queries and views in a disorganized manner. This process creates many SQL queries to facilitate the exploration task of the data scientist. Because the provenance of the intermediate results is not reflected, similar SQL queries tend to be written multiple times causing repeated manual work. In this paper, we propose a tool” ER4ML” assisting data scientists in modeling and visualizing the transformations applied to the relational database before obtaining a dataset feeding the ML models. ER4ML is a diagram flow based on a conceptual view of the database schema and transformations based on powerful extensions of ER diagram in UML notations. In addition, ER4ML tracks data provenance, improving query and data set reuse.",Dihia Lanasri and Carlos Ordonez and Ladjel Bellatreche and Selma Khouri,3,15826682418804998333,,,123-127,,ER4ML: An ER Modeling Tool to Represent Data Transformations in Data Science.,http://ceur-ws.org/Vol-2469/ERDemo04.pdf,,2019,/scholar?cites=15826682418804998333,jTWw55gAAAAJ:QIV2ME_5wuYC
1027027,"For more than 30 years, data warehouses (DW s) have attracted particular interest both in practice and in research. This success is explained by their ability to adapt to their evolving environment. One of the last challenges for DW s is their ability to open their frontiers to external data sources in addition to internal sources. The development of linked open data (LOD) as external sources is an excellent opportunity to create added value and enrich the analytical capabilities of DW s. However, the incorporation of LOD in the DW must be accompanied by careful management. In this paper, we are interested in managing the evolution of DW systems integrating internal and external LOD datasets. The particularity of LOD is that they contribute to evolving the DW at several levels:(i) source level,(ii) DW schema level, and (iii) DW design-cycle constructs. In this context, we have to ensure this co-evolution, as conventional evolution approaches are adapted neither to this new kind of source nor to semantic constructs underlying LOD sources. One way of tackling this co-evolution issue is to ensure the traceability of DW constructs for the whole design cycle. Our approach is tested using: the LUBM (Lehigh University BenchMark), different LOD datasets (DBepedia, YAGO, etc.), and Oracle 12c database management system (DBMS) used for the DW deployment. View Full-Text",Selma Khouri and Ladjel Bellatreche,3,10471790249015548178,Information,7,174,Multidisciplinary Digital Publishing Institute,LOD for data warehouses: managing the ecosystem co-evolution,https://www.mdpi.com/2078-2489/9/7/174,9,2018,/scholar?cites=10471790249015548178,jTWw55gAAAAJ:M3ejUd6NZC8C
1027028,"In the era of globalization, it is strongly recommended for a company when developing a new project to identify companies (at local and international levels) that have already developed similar projects to reuse their experience and reproduce their findings. It should be noticed that the reuse is an eternal grail to increase projects productivity. It may concern all aspects of the life cycle of project development that ranges from user requirements to codes. In this study, we focus on user requirements. In such a context, each company (site) has already expressed its own requirements using different modeling formalisms, conceptualizations and vocabularies and scheduling of tasks. This situation makes the reuse and exploitation of the requirements harder, since the heterogeneity is everywhere. To reduce this heterogeneity, the most important studies assume the existence of pivot models and shared ontologies that allow …",Zouhir Djilani and Abderrahmane Khiat and Selma Khouri and Ladjel Bellatreche,3,2218294198026367746,,,160-169,,MURGROOM: multi-site requirement reuse through graph and ontology matching,https://dl.acm.org/doi/abs/10.1145/3011141.3011183,,2016,/scholar?cites=2218294198026367746,jTWw55gAAAAJ:Zph67rFs4hoC
1027029,"The spectacular development of domain ontologies generates massive amount of ontology-based data. The direct consequence of this phenomenon is the need of development of scalable solutions. The database technology was one of these solutions. Several commercial and academic DBMS have been extended with features designed to manage and query these mountains of ontology-based data such as Oracle [1], IBM Sor [2] or OntoDB [3]. The obtained databases are called ontology-based databases (OBDB). They bring new characteristics that we cannot find in the traditional databases:(i) they store both ontologies and their instances in the same repository.(ii) Several storage layouts are candidates for storing ontologies and data (vertical, horizontal, binary), where each representation has its advantages and limitations.(iii) The DBMS managing this type of database may have three main architectures: systems like Oracle [1], use the same architecture of traditional databases with two parts: data schema part and the system catalog part. In systems like IBM Sor [2], the ontology model is separated from its data which gives an architecture with three parts: the ontology model, the data schema and the system catalog. Systems like Ontodb [3] consider an architecture with four parts, where a new part called meta-schema is added as a system catalog for the ontology part.(iv) The ontology referencing OBDB instances may be expressed in various formalisms (RDF, RDFS, OWL, etc.). These characteristics represent a big opportunity for researchers to work on the development of benchmarks. Thus, several existing benchmarks gave the possibility …",Stéphane Jean and Ladjel Bellatreche and Géraud Fokou and Mickaël Baron and Selma Khouri,3,14999755670202088365,28e journées Bases de Données Avancées (BDA),,,,Ontodbench: Ontology-based database benchmark,https://bda2012.isima.fr/files/paper64.pdf,,2012,/scholar?cites=14999755670202088365,jTWw55gAAAAJ:WF5omc3nYNoC
