id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations
1004014,"Circular RNAs (circRNAs) constitute a family of transcripts with unique structures and still largely unknown functions. Their biogenesis, which proceeds via a back-splicing reaction, is fairly well characterized, whereas their role in the modulation of physiologically relevant processes is still unclear. Here we performed expression profiling of circRNAs during in vitro differentiation of murine and human myoblasts, and we identified conserved species regulated in myogenesis and altered in Duchenne muscular dystrophy. A high-content functional genomic screen allowed the study of their functional role in muscle differentiation. One of them, circ-ZNF609, resulted in specifically controlling myoblast proliferation. Circ-ZNF609 contains an open reading frame spanning from the start codon, in common with the linear transcript, and terminating at an in-frame STOP codon, created upon circularization. Circ-ZNF609 is …",Ivano Legnini and Gaia Di Timoteo and Francesca Rossi and Mariangela Morlando and Francesca Briganti and Olga Sthandier and Alessandro Fatica and Tiziana Santini and Adrian Andronache and Mark Wade and Pietro Laneve and Nikolaus Rajewsky and Irene Bozzoni,802,9872832285831860037,Molecular cell,1,22-37. e9,Cell Press,Circ-ZNF609 is a circular RNA that can be translated and functions in myogenesis,https://www.sciencedirect.com/science/article/pii/S1097276517301326,66,2017,/scholar?cites=9872832285831860037,pNfbA7EAAAAJ:V3AGJWp-ZtQC

1004015,"Small noncoding RNAs function in concert with Argonaute (Ago) proteins to regulate gene expression at the level of transcription, mRNA stability, or translation. Ago proteins bind small RNAs and form the core of silencing complexes. Here, we report the analysis of small RNAs associated with human Ago1 and Ago2 revealed by immunoprecipitation and deep sequencing. Among the reads, we find small RNAs originating from the small nucleolar RNA (snoRNA) ACA45. Moreover, processing of ACA45 requires Dicer activity but is independent of Drosha/DGCR8. Using bioinformatic prediction algorithms and luciferase reporter assays, we uncover the mediator subunit CDC2L6 as one potential mRNA target of ACA45 small RNAs, suggesting a role for ACA45-processing products in posttranscriptional gene silencing. We further identify a number of human snoRNAs with microRNA (miRNA)-like processing signatures …",Christine Ender and Azra Krek and Marc R Friedländer and Michaela Beitzinger and Lasse Weinmann and Wei Chen and Sébastien Pfeffer and Nikolaus Rajewsky and Gunter Meister,770,14462399920155752082,Molecular cell,4,519-528,Cell Press,A human snoRNA with microRNA-like functions,https://www.sciencedirect.com/science/article/pii/S1097276508007338,32,2008,/scholar?cites=14462399920155752082,pNfbA7EAAAAJ:Y0pCki6q_DkC

1004016,"Recently, several laboratories have reported thousands of circular RNAs (circRNAs) in animals. Numerous circRNAs are highly stable and have specific spatiotemporal expression patterns. Even though a function for circRNAs is unknown, these features make circRNAs an interesting class of RNAs as possible biomarkers and for further research. We developed a database and website, “circBase,” where merged and unified data sets of circRNAs and the evidence supporting their expression can be accessed, downloaded, and browsed within the genomic context. circBase also provides scripts to identify known and novel circRNAs in sequencing data. The database is freely accessible through the web server at http://www.circbase.org/.",Petar Glažar and Panagiotis Papavasileiou and Nikolaus Rajewsky,742,9691982996612393156,Rna,11,1666-1670,Cold Spring Harbor Lab,circBase: a database for circular RNAs,https://rnajournal.cshlp.org/content/20/11/1666.short,20,2014,/scholar?cites=9691982996612393156,pNfbA7EAAAAJ:70eg2SAEIzsC

1004017,"Circular RNAs (circRNAs) are abundant and evolutionarily conserved RNAs of largely unknown function. Here, we show that a subset of circRNAs is translated in vivo. By performing ribosome footprinting from fly heads, we demonstrate that a group of circRNAs is associated with translating ribosomes. Many of these ribo-circRNAs use the start codon of the hosting mRNA, are bound by membrane-associated ribosomes, and have evolutionarily conserved termination codons. In addition, we found that a circRNA generated from the muscleblind locus encodes a protein, which we detected in fly head extracts by mass spectrometry. Next, by performing in vivo and in vitro translation assays, we show that UTRs of ribo-circRNAs (cUTRs) allow cap-independent translation. Moreover, we found that starvation and FOXO likely regulate the translation of a circMbl isoform. Altogether, our study provides strong evidence for …",Nagarjuna Reddy Pamudurti and Osnat Bartok and Marvin Jens and Reut Ashwal-Fluss and Christin Stottmeister and Larissa Ruhe and Mor Hanan and Emanuel Wyler and Daniel Perez-Hernandez and Evelyn Ramberger and Shlomo Shenzis and Moshe Samson and Gunnar Dittmar and Markus Landthaler and Marina Chekulaeva and Nikolaus Rajewsky and Sebastian Kadener,705,5716541868503232119,Molecular cell,1,9-21. e7,Cell Press,Translation of circRNAs,https://www.sciencedirect.com/science/article/pii/S1097276517301363,66,2017,/scholar?cites=5716541868503232119,pNfbA7EAAAAJ:kRWSkSYxWN8C

1004018,"Although it is known that the human genome contains hundreds of microRNA (miRNA) genes and that each miRNA can regulate a large number of mRNA targets, the overall effect of miRNAs on mRNA tissue profiles has not been systematically elucidated. Here, we show that predicted human mRNA targets of several highly tissue-specific miRNAs are typically expressed in the same tissue as the miRNA but at significantly lower levels than in tissues where the miRNA is not present. Conversely, highly expressed genes are often enriched in mRNAs that do not have the recognition motifs for the miRNAs expressed in these tissues. Together, our data support the hypothesis that miRNA expression broadly contributes to tissue specificity of mRNA expression in many human tissues. Based on these insights, we apply a computational tool to directly correlate 3′ UTR motifs with changes in mRNA levels upon miRNA …",Pranidhi Sood and Azra Krek and Mihaela Zavolan and Giuseppe Macino and Nikolaus Rajewsky,685,11195420380891239079,Proceedings of the National Academy of Sciences,8,2746-2751,National Academy of Sciences,Cell-type-specific signatures of microRNAs on target mRNA expression,https://www.pnas.org/content/103/8/2746?etoc=,103,2006,/scholar?cites=11195420380891239079,pNfbA7EAAAAJ:Tyk-4Ss8FVUC

1004019,"To explore the role of Dicer-dependent control mechanisms in B lymphocyte development, we ablated this enzyme in early B cell progenitors. This resulted in a developmental block at the pro- to pre-B cell transition. Gene-expression profiling revealed a miR-17∼92 signature in the 3′UTRs of genes upregulated in Dicer-deficient pro-B cells; a top miR-17∼92 target, the proapoptotic molecule Bim, was highly upregulated. Accordingly, B cell development could be partially rescued by ablation of Bim or transgenic expression of the prosurvival protein Bcl-2. This allowed us to assess the impact of Dicer deficiency on the V(D)J recombination program in developing B cells. We found intact Ig gene rearrangements in immunoglobulin heavy (IgH) and κ chain loci, but increased sterile transcription and usage of DH elements of the DSP family in IgH, and increased N sequence addition in Igκ due to deregulated …",Sergei B Koralov and Stefan A Muljo and Gunther R Galler and Azra Krek and Tirtha Chakraborty and Chryssa Kanellopoulou and Kari Jensen and Bradley S Cobb and Matthias Merkenschlager and Nikolaus Rajewsky and Klaus Rajewsky,625,10980478968669044873,Cell,5,860-874,Cell Press,Dicer ablation affects antibody diversity and cell survival in the B lymphocyte lineage,https://www.sciencedirect.com/science/article/pii/S0092867408002687,132,2008,/scholar?cites=10980478968669044873,pNfbA7EAAAAJ:YsMSGLbcyi4C

1004020,"We previously showed that type I interferon-induced, Cre-mediated ablation of surface BCR expression in mature B cells through Ig-heavy chain deletion results in apoptosis of these cells. This led to the hypothesis that survival signals from the BCR are vital for mature B cells. Here, we test two critical assumptions of this model. First, we demonstrate loss of mature B cells upon induced mutation of a signaling module of the BCR, not precluding BCR surface expression. Second, we show that the cells are also lost upon BCR inactivation in the absence of an exogenous inducer like interferon, excluding that cell death depends on previous cellular activation by the latter. Kinetic data demonstrate that BCR-less mature B cells have a severely reduced lifespan, with a half-life of 3–6 days. Together these results establish that BCR signaling is required to keep resting mature B cells alive in vivo.",Manfred Kraus and Marat B Alimzhanov and Nikolaus Rajewsky and Klaus Rajewsky,604,10910368888067755952,Cell,6,787-800,Cell Press,Survival of resting mature B lymphocytes depends on BCR signaling via the Igα/β heterodimer,https://www.sciencedirect.com/science/article/pii/S0092867404005306,117,2004,/scholar?cites=10910368888067755952,pNfbA7EAAAAJ:ufrVoPGSRksC

1004021,"Posttranscriptional gene regulation relies on hundreds of RNA binding proteins (RBPs) but the function of most RBPs is unknown. The human RBP HuR/ELAVL1 is a conserved mRNA stability regulator. We used PAR-CLIP, a recently developed method based on RNA-protein crosslinking, to identify transcriptome-wide ∼26,000 HuR binding sites. These sites were on average highly conserved, enriched for HuR binding motifs and mainly located in 3′ untranslated regions. Surprisingly, many sites were intronic, implicating HuR in mRNA processing. Upon HuR knockdown, mRNA levels and protein synthesis of thousands of target genes were downregulated, validating functionality. HuR and miRNA binding sites tended to reside nearby but generally did not overlap. Additionally, HuR knockdown triggered strong and specific upregulation of miR-7. In summary, we identified thousands of direct and functional HuR …",Svetlana Lebedeva and Marvin Jens and Kathrin Theil and Björn Schwanhäusser and Matthias Selbach and Markus Landthaler and Nikolaus Rajewsky,567,2411233461190436885,Molecular cell,3,340-352,Cell Press,Transcriptome-wide analysis of regulatory interactions of the RNA-binding protein HuR,https://www.sciencedirect.com/science/article/pii/S1097276511004229,43,2011,/scholar?cites=2411233461190436885,pNfbA7EAAAAJ:3fE2CSJIrl8C

1004022,"Circular RNAs (circRNAs) are a large class of animal RNAs. To investigate possible circRNA functions, it is important to understand circRNA biogenesis. Besides human ALU repeats, sequence features that promote exon circularization are largely unknown. We experimentally identified circRNAs in C. elegans. Reverse complementary sequences between introns bracketing circRNAs were significantly enriched in comparison to linear controls. By scoring the presence of reverse complementary sequences in human introns, we predicted and experimentally validated circRNAs. We show that introns bracketing circRNAs are highly enriched in RNA editing or hyperediting events. Knockdown of the double-strand RNA-editing enzyme ADAR1 significantly and specifically upregulated circRNA expression. Together, our data support a model of animal circRNA biogenesis in which competing RNA-RNA interactions of …",Andranik Ivanov and Sebastian Memczak and Emanuel Wyler and Francesca Torti and Hagit T Porath and Marta R Orejuela and Michael Piechotta and Erez Y Levanon and Markus Landthaler and Christoph Dieterich and Nikolaus Rajewsky,553,17111015712654449967,Cell reports,2,170-177,Cell Press,Analysis of intron sequences reveals hallmarks of circular RNA biogenesis in animals,https://www.sciencedirect.com/science/article/pii/S2211124714010481,10,2015,/scholar?cites=17111015712654449967,pNfbA7EAAAAJ:bFI3QPDXJZMC

1004023,"microRNAs are small noncoding genes that regulate the protein production of genes by binding to partially complementary sites in the mRNAs of targeted genes. Here, using our algorithm PicTar, we exploit cross-species comparisons to predict, on average, 54 targeted genes per microRNA above noise in Drosophila melanogaster. Analysis of the functional annotation of target genes furthermore suggests specific biological functions for many microRNAs. We also predict combinatorial targets for clustered microRNAs and find that some clustered microRNAs are likely to coordinately regulate target genes. Furthermore, we compare microRNA regulation between insects and vertebrates. We find that the widespread extent of gene regulation by microRNAs is comparable between flies and mammals but that certain microRNAs may function in clade-specific modes of gene regulation. One of these microRNAs (miR-210) is predicted to contribute to the regulation of fly oogenesis. We also list specific regulatory relationships that appear to be conserved between flies and mammals. Our findings provide the most extensive microRNA target predictions in Drosophila to date, suggest specific functional roles for most microRNAs, indicate the existence of coordinate gene regulation executed by clustered microRNAs, and shed light on the evolution of microRNA function across large evolutionary distances. All predictions are freely accessible at our searchable Web site http://pictar.bio.nyu.edu.",Dominic Grün and Yi-Lu Wang and David Langenberger and Kristin C Gunsalus and Nikolaus Rajewsky,528,12123889956375721102,PLoS Comput Biol,1,e13,Public Library of Science,microRNA target predictions across seven Drosophila species and comparison to mammalian targets,https://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.0010013,1,2005,/scholar?cites=12123889956375721102,pNfbA7EAAAAJ:eQOLeE2rZwMC

