id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations
1019010,"Forest biomes are major reserves for terrestrial carbon, and major components of global primary productivity. The carbon balance of forests is determined by a number of component processes of carbon acquisition and carbon loss, and a small shift in the magnitude of these processes would have a large impact on the global carbon cycle. In this paper, we discuss the climatic influences on the carbon dynamics of boreal, temperate and tropical forests by presenting a new synthesis of micrometeorological, ecophysiological and forestry data, concentrating on three case‐study sites. Historical changes in the carbon balance of each biome are also reviewed, and the evidence for a carbon sink in each forest biome and its likely behaviour under future global change are discussed. We conclude that there have been significant advances in determining the carbon balance of forests, but there are still critical uncertainties …",Yet al Malhi and DD Baldocchi and PG Jarvis,1069,1099720581301555776,"Plant, Cell & Environment",6,715-740,Blackwell Publishing Ltd,"The carbon balance of tropical, temperate and boreal forests",https://onlinelibrary.wiley.com/doi/abs/10.1046/j.1365-3040.1999.00453.x,22,1999,/scholar?cites=1099720581301555776,dJ8MMFoAAAAJ:qjMakFHDy7sC
1019011,"Recent projections of climatic change have focused a great deal of scientific and public attention on patterns of carbon (C) cycling as well as its controls, particularly the factors that determine whether an ecosystem is a net source or sink of atmospheric carbon dioxide (CO2). Net ecosystem production (NEP), a central concept in C-cycling research, has been used by scientists to represent two different concepts. We propose that NEP be restricted to just one of its two original definitions—the imbalance between gross primary production (GPP) and ecosystem respiration (ER). We further propose that a new term—net ecosystem carbon balance (NECB)—be applied to the net rate of C accumulation in (or loss from [negative sign]) ecosystems. Net ecosystem carbon balance differs from NEP when C fluxes other than C fixation and respiration occur, or when inorganic C enters or leaves in dissolved form. These …",F SIII Chapin and George M Woodwell and James T Randerson and Edward B Rastetter and Gary M Lovett and Dennis D Baldocchi and Deborah A Clark and Mark E Harmon and David S Schimel and R Valentini and C Wirth and JD Aber and Jonathan J Cole and Michael L Goulden and JW Harden and M Heimann and Robert W Howarth and PA Matson and A David McGuire and Jerry M Melillo and HA Mooney and Jason C Neff and Richard A Houghton and Michael L Pace and MG Ryan and Steven W Running and Osvaldo E Sala and William H Schlesinger and E-D Schulze,894,512595397367992231,Ecosystems,7,1041-1050,Springer-Verlag,"Reconciling carbon-cycle concepts, terminology, and methods",https://link.springer.com/article/10.1007/s10021-005-0105-7,9,2006,/scholar?cites=512595397367992231,dJ8MMFoAAAAJ:aqlVkmm33-oC
1019012,"Shifts in the timing of spring phenology are a central feature of global change research. Long‐term observations of plant phenology have been used to track vegetation responses to climate variability but are often limited to particular species and locations and may not represent synoptic patterns. Satellite remote sensing is instead used for continental to global monitoring. Although numerous methods exist to extract phenological timing, in particular start‐of‐spring (SOS), from time series of reflectance data, a comprehensive intercomparison and interpretation of SOS methods has not been conducted. Here, we assess 10 SOS methods for North America between 1982 and 2006. The techniques include consistent inputs from the 8 km Global Inventory Modeling and Mapping Studies Advanced Very High Resolution Radiometer NDVIg dataset, independent data for snow cover, soil thaw, lake ice dynamics, spring …",Michael A White and Kirsten M de Beurs and Kamel Didan and David W Inouye and Andrew D Richardson and Olaf P Jensen and JOHN O'KEEFE and Gong Zhang and Ramakrishna R Nemani and Willem JD van Leeuwen and Jesslyn F Brown and Allard de Wit and Michael Schaepman and Xioamao Lin and Michael Dettinger and Amey S Bailey and John Kimball and Mark D Schwartz and Dennis D Baldocchi and John T Lee and William K Lauenroth,832,16016550667294409822,Global Change Biology,10,2335-2359,Blackwell Publishing Ltd,"Intercomparison, interpretation, and assessment of spring phenology in North America estimated from remote sensing for 1982–2006",https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-2486.2009.01910.x,15,2009,/scholar?cites=16016550667294409822,dJ8MMFoAAAAJ:NaGl4SEjCO4C
1019013,"Because there is no simple device capable of measuring the dry deposition rates of small particles and trace gases directly, much current activity is focused on the use of an inferential technique. In this method, measurements of atmospheric concentration (C) of selected chemical species are coupled with evaluations of appropriate deposition velocity (V  d ) to yield estimates of dry deposition rate from their product. Difficulties arise concerning the ability to measure C, and especially regarding the poor knowledge of V  d  for many species. A multiple resistance routine for deriving deposition velocities is presented here. Current knowledge of biological processes is incorporated into a first-generation lsbig leaf’ model; formulations of resistances appropriate for describing individual leaves are combined to simulate the canopy as a whole. The canopy resistance is combined …",BB Hicks and DD Baldocchi and TP Meyers and RP Hosker and DR Matt,746,11820777835877906872,"Water, Air, and Soil Pollution",3-4,311-330,Kluwer Academic Publishers,A preliminary multiple resistance routine for deriving dry deposition velocities from measured quantities,https://link.springer.com/article/10.1007/BF00229675,36,1987,/scholar?cites=11820777835877906872,dJ8MMFoAAAAJ:zYLM7Y9cAGgC
1019014,"A multi-year, multi-technique study was conducted to measure evapotranspiration and its components within an uneven-aged mixed deciduous forest in the Southeastern United States. Four different measurement techniques were used, including soil water budget (1 year), sap flow (2 years), eddy covariance (5 years), and catchment water budget (31 years). Annual estimates of evapotranspiration were similar for the eddy covariance and catchment water balance techniques, averaging 571±16 mm (eddy covariance) and 582±28 mm (catchment water balance) per year over a 5-year period. There were qualitative similarities between sap flow and eddy covariance estimates on a daily basis, and sap flow estimates of transpiration were about 50% of annual evapotranspiration estimated from eddy covariance and catchment studies. Soil evaporation was estimated using a second eddy covariance system below the …",Kell B Wilson and Paul J Hanson and Patrick J Mulholland and Dennis D Baldocchi and Stan D Wullschleger,739,7728672066875788666,Agricultural and forest Meteorology,2,153-168,Elsevier,"A comparison of methods for determining forest evapotranspiration and its components: sap-flow, soil water budget, eddy covariance and catchment water balance",https://www.sciencedirect.com/science/article/pii/S0168192300001994,106,2001,/scholar?cites=7728672066875788666,dJ8MMFoAAAAJ:KlAtU1dfN6UC
1019015,"Accurate monitoring of global scale changes in the terrestrial biosphere has become acutely important as the scope of human impacts on biological systems and atmospheric chemistry grows. For example, the Kyoto Protocol of 1997 signals some of the dramatic socioeconomic and political decisions that may lie ahead concerning CO2 emissions and global carbon cycle impacts. These decisions will rely heavily on accurate measures of global biospheric changes Schimel 1998, IGBP TCWG 1998. An array of national and international programs have inaugurated global satellite observations, critical field measurements of carbon and water fluxes, and global model development for the purposes of beginning to monitor the biosphere. The detection by these programs of interannual variability of ecosystem fluxes and of longer term trends will permit early indication of fundamental biospheric changes which might …",Steven W Running and DD Baldocchi and DP Turner and Stith T Gower and PS Bakwin and KA Hibbard,716,6517558668039448036,Remote sensing of environment,1,108-127,Elsevier,"A global terrestrial monitoring network integrating tower fluxes, flask sampling, ecosystem modeling and EOS satellite data",https://www.sciencedirect.com/science/article/pii/S0034425799000619,70,1999,/scholar?cites=6517558668039448036,dJ8MMFoAAAAJ:YsMSGLbcyi4C
1019016,"Differences in the seasonal pattern of assimilatory and respiratory processes are responsible for divergences in seasonal net carbon exchange among ecosystems. Using FLUXNET data (http://www. eosdis. ornl. gov/FLUXNET) we have analyzed seasonal patterns of gross primary productivity (F GPP), and ecosystem respiration (F RE) of boreal and temperate, deciduous and coniferous forests, Mediterranean evergreen systems, a rainforest, temperate grasslands, and C 3 and C 4 crops. Based on generalized seasonal patterns classifications of ecosystems into vegetation functional types can be evaluated for use in global productivity and climate change models. The results of this study contribute to our understanding of respiratory costs of assimilated carbon in various ecosystems. Seasonal variability of F GPP and F RE of the investigated sites increased in the order tropical< Mediterranean< temperate …",Eva Falge and Dennis Baldocchi and John Tenhunen and Marc Aubinet and Peter Bakwin and Paul Berbigier and Christian Bernhofer and George Burba and Robert Clement and Kenneth J Davis and Jan A Elbers and Allen H Goldstein and Achim Grelle and André Granier and Jón Guðmundsson and David Hollinger and Andrew S Kowalski and Gabriel Katul and Beverly E Law and Yadvinder Malhi and Tilden Meyers and Russell K Monson and J William Munger and Walt Oechel and Kim Pilegaard and Üllar Rannik and Corinna Rebmann and Andrew Suyker and Riccardo Valentini and Kell Wilson and Steve Wofsy,682,8040358598461772403,Agricultural and Forest Meteorology,1-4,53-74,Elsevier,Seasonality of ecosystem respiration and gross primary production as derived from FLUXNET measurements,https://www.sciencedirect.com/science/article/pii/S0168192302001028,113,2002,/scholar?cites=8040358598461772403,dJ8MMFoAAAAJ:WF5omc3nYNoC
1019017,"Nonmethane hydrocarbons are ubiquitous trace atmospheric constituents yet they control the oxidation capacity of the atmosphere. Both anthropogenic and biogenic processes contribute to the release of hydrocarbons to the atmosphere. In this manuscript, the state of the science concerning biosynthesis, transport, and chemical transformation of hydrocarbons emitted by the terrestrial biosphere is reviewed. In particular, the focus is on isoprene, monoterpenes, and oxygenated hydrocarbons. The generated science during the last 10 years is reviewed to explain and quantify hydrocarbon emissions from vegetation and to discern impacts of biogenic hydrocarbons on local and regional atmospheric chemistry. Furthermore, the physiological and environmental processes controlling biosynthesis and production of hydrocarbon compounds are reported on. Many advances have been made on measurement and …",Jose D Fuentes and M Lerdau and R Atkinson and D Baldocchi and JW Bottenheim and P Ciccioli and B Lamb and C Geron and L Gu and A Guenther and TD Sharkey and W Stockwell,641,11236740561806196557,,7,1537-1575,American Meteorological Society,Biogenic hydrocarbons in the atmospheric boundary layer: a review,https://www.jstor.org/stable/26215178,81,2000,/scholar?cites=11236740561806196557,dJ8MMFoAAAAJ:roLk4NBRz8UC
1019018,"The Boreal Ecosystem Atmosphere Study (BOREAS) is a largescale international field experiment that has the goal of improving our understanding of the exchanges of radiative energy, heat, water, CO2, and trace gases between the boreal forest and the lower atmosphere. An important objective of BOREAS is to collect the data needed to improve computer simulation models of the processes controlling these exchanges so that scientists can anticipate the effects of global change.From August 1993 through September 1994, a continuous set of monitoring measurements—meteorology, hydrology, and satellite remote sensing—were gathered overthe 1000 × 1000 km BOREAS study region that covers most of Saskatchewan and Manitoba, Canada. This monitoring program was punctuated by six campaigns that saw the deployment of some 300 scientists and aircrew into the field, supported by 11 research …",Piers Sellers and Forrest Hall and Hank Margolis and Bob Kelly and Dennis Baldocchi and Gerry den Hartog and Josef Cihlar and Michael G Ryan and Barry Goodison and Patrick Crill and K Jon Ranson and Dennis Lettenmaier and Diane E Wickland,639,17249513070172355852,Bulletin of the American Meteorological Society,9,1549-1577,American Meteorological Society,The Boreal Ecosystem–Atmosphere Study (BOREAS): an overview and early results from the 1994 field year,https://journals.ametsoc.org/bams/article/76/9/1549/55010,76,1995,/scholar?cites=17249513070172355852,dJ8MMFoAAAAJ:Y0pCki6q_DkC
1019019,"The Moderate Resolution Spectroradiometer (MODIS) sensor has provided near real-time estimates of gross primary production (GPP) since March 2000. We compare four years (2000 to 2003) of satellite-based calculations of GPP with tower eddy CO 2  flux-based estimates across diverse land cover types and climate regimes. We examine the potential error contributions from meteorology, leaf area index (LAI)/fPAR, and land cover. The error between annual GPP computed from NASA's Data Assimilation Office's (DAO) and tower-based meteorology is 28%, indicating that NASA's DAO global meteorology plays an important role in the accuracy of the GPP algorithm. Approximately 62% of MOD15-based estimates of LAI were within the estimates based on field optical measurements, although remaining values overestimated site values. Land cover presented the fewest errors, with most errors within the forest …",Faith Ann Heinsch and Maosheng Zhao and Steven W Running and John S Kimball and Ramakrishna R Nemani and Kenneth J Davis and Paul V Bolstad and Bruce D Cook and Ankur R Desai and Daniel M Ricciuto and Beverly E Law and Walt C Oechel and Hyojung Kwon and Hongyan Luo and Steven C Wofsy and Allison L Dunn and J William Munger and Dennis D Baldocchi and Liukang Xu and David Y Hollinger and Andrew D Richardson and Paul C Stoy and Mario BS Siqueira and Russell K Monson and Sean P Burns and Lawrence B Flanagan,631,4198182084816896727,IEEE Transactions on Geoscience and Remote Sensing,7,1908-1925,IEEE,Evaluation of remote sensing based terrestrial productivity from MODIS using regional tower eddy flux network observations,https://ieeexplore.ieee.org/abstract/document/1645290/,44,2006,/scholar?cites=4198182084816896727,dJ8MMFoAAAAJ:_kc_bZDykSQC
1019020,"Understanding how environmental variables affect the processes that regulate the carbon flux over grassland is critical for large-scale modeling research, since grasslands comprise almost one-third of the earth’s natural vegetation. To address this issue, fluxes of CO2 (Fc, flux toward the surface is negative) were measured over a Mediterranean, annual grassland in California, USA for 2 years with the eddy covariance method.To interpret the biotic and abiotic factors that modulate Fc over the course of a year we decomposed net ecosystem CO2 exchange into its constituent components, ecosystem respiration (Reco) and gross primary production (GPP). Daytime Reco was extrapolated from the relationship between temperature and nighttime Fc under high turbulent conditions. Then, GPP was estimated by subtracting daytime values of Fc from daytime estimates of Reco.Results show that most of carbon exchange …",Liukang Xu and Dennis D Baldocchi,631,16927767756638094234,Agricultural and Forest Meteorology,1-2,79-96,Elsevier,Seasonal variation in carbon dioxide exchange over a Mediterranean annual grassland in California,https://www.sciencedirect.com/science/article/pii/S0168192303002533,123,2004,/scholar?cites=16927767756638094234,dJ8MMFoAAAAJ:UebtZRa9Y70C
1019021,"Numerous models of evapotranspiration have been published that range in data-driven complexity, but global estimates require a model that does not depend on intensive field measurements. The Priestley–Taylor model is relatively simple, and has proven to be remarkably accurate and theoretically robust for estimates of potential evapotranspiration. Building on recent advances in ecophysiological theory that allow detection of multiple stresses on plant function using biophysical remote sensing metrics, we developed a bio-meteorological approach for translating Priestley–Taylor estimates of potential evapotranspiration into rates of actual evapotranspiration. Five model inputs are required: net radiation (Rn), normalized difference vegetation index (NDVI), soil adjusted vegetation index (SAVI), maximum air temperature (Tmax), and water vapor pressure (ea). Our model requires no calibration, tuning or spin-ups …",Joshua B Fisher and Kevin P Tu and Dennis D Baldocchi,630,518978261281267544,Remote Sensing of Environment,3,901-919,Elsevier,"Global estimates of the land–atmosphere water flux based on monthly AVHRR and ISLSCP-II data, validated at 16 FLUXNET sites",https://www.sciencedirect.com/science/article/pii/S0034425707003938,112,2008,/scholar?cites=518978261281267544,dJ8MMFoAAAAJ:D03iK_w7-QYC
