id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations

1001005,"Neem seed oil, a possible precursor to new botanical insecticides, varies widely with respect to con-centrations of the limonoid azadirachtin, the putative active ingredient. Among 12 samples of neem oil analyzed by liquid chromatography, azadirachtin concentrations ranged from< 50 (limit of detec-tion) to over 4000 ppm. Oils were bioassayed for larval growth inhibition and antifeedant activity against the variegated cutworm (Peridroma saucia) and for molt disrupting activity against the milk-weed bug (Oncopeltus fasciatus). For each of the three bioassays, bioactivity of the oils, as measured by EC50 values, is highly correlated with azadirachtin content of the oils. From 72% to 90% of the variation in bioactivity of the oils can be accounted for by variation in azadirachtincontent. As aza-dirachtin content of neem oil varies widely and is highly correlated to bioactivity against these bio-assay species, azadirachtin content …",Murray B Isman and Opender Koul and Anna Luczynski and Jerzy Kaminski,542,1919017160747976081,Journal of Agricultural and Food Chemistry,6,1406-1411,American Chemical Society,Insecticidal and antifeedant bioactivities of neem oils and their relationship to azadirachtin content,https://pubs.acs.org/doi/pdf/10.1021/jf00096a024,38,1990,/scholar?cites=1919017160747976081,oZB5st8AAAAJ:xMZGxf1v-3YC

1001006,"The theoretical literature on RER determinants has been recently surveyed by Sebastian Edwards. 3 He distinguishes between equilibrium and disequilibrium RERs and between external and domestic RER determinants. Although domestic policies are often said to account for significant RER variations, empirical work has only concentrated on the effect of nominal devaluations4 or speculative crises arising from expansionary monetary policies in a system of fixed ex-? 1990 by The University of Chicago. All rights reserved. 0013-0079/91/3901-0065 $01.00",Joaquin A Cottani and Domingo F Cavallo and M Shahbaz Khan,521,2584394335217304539,Economic Development and cultural change,1,61-76,University of Chicago Press,Real exchange rate behavior and economic performance in LDCs,https://www.journals.uchicago.edu/doi/pdfplus/10.1086/451853,39,1990,/scholar?cites=2584394335217304539,oZB5st8AAAAJ:uSZH581ylUkC

1001007,"The purpose of this paper is to investigate the corporate social responsibility (CSR) reporting information of Bangladeshi listed commercial banks and explores the potential effects of corporate governance (CG) elements on CSR disclosures.The annual reports of all private commercial banks (PCB) for the year 2007‐2008 are examined to analyse the banks' CSR reporting practice using content analysis. It also considers three elements of CG such as non‐executive directors, existence of foreign nationalities and women representation in the board. The multiple regressions were used to measure the impact of CG elements on banks' CSR reporting initiatives.The results of the study demonstrate that though voluntary, overall CSR reporting by Bangladeshi PCB are rather moderate, however, the varieties of CSR items are really impressive. The results also …",Habib‐Uz‐Zaman Khan,487,12357198350431553148,International Journal of Law and Management,2,82-109,Emerald Group Publishing Limited,The effect of corporate governance elements on corporate social responsibility (CSR) reporting: Empirical evidence from private commercial banks of Bangladesh,https://www.emerald.com/insight/content/doi/10.1108/17542431011029406/full/html,52,2010,/scholar?cites=12357198350431553148,oZB5st8AAAAJ:mB3voiENLucC

1001008,"Artemisia herba alba is widely used in Iraqi folk medicine for the treatment of diabetes mellitus. However, very few scientific and medical studies were carried out to assess the efficacy and toxicity of A. herba alba. In this study feeding diabetic rats and rabbits with 0.39 g kg body weight of the aqueous extract of the aerial parts of the plant for 2–4 weeks shows a significant reduction in blood glucose level, prevents elevation of glycosylated haemoglobin level and possesses a hypoliposis effect, in addition to the protection against body weight loss of diabetic animals.",Loai Al-Shamaony and Shahba M Al-Khazraji and Husni AA Twaij,478,3312352859764069423,Journal of ethnopharmacology,3,167-171,Elsevier,Hypoglycaemic effect of Artemisia herba alba. II. Effect of a valuable extract on some blood parameters in diabetic animals,https://www.sciencedirect.com/science/article/pii/0378874194900388,43,1994,/scholar?cites=3312352859764069423,oZB5st8AAAAJ:flnLHN-H2asC

1001009,"Transfusion has long been identified as a risk factor for acute lung injury (ALI)/ARDS. No study has formally evaluated the transfusion of specific blood products as a risk factor for ALI/ARDS in critically ill medical patients.In this single-center retrospective cohort study, 841 consecutive critically ill patients were studied for the development of ALI/ARDS. Patients who received blood product transfusions were compared with those who did not, in univariate and multivariate propensity analyses.Two hundred ninety-eight patients (35%) received blood transfusions. Transfused patients were older (mean [± SD] age, 67 ± 17 years vs 62 ± 19 years; p < 0.001) and had higher acute physiologic and chronic health evaluation (APACHE) III scores (74 ± 32 vs 58 ± 23; p < 0.001) than those who had not received transfusions. ALI/ARDS developed more commonly (25% vs 18%; p = 0.025) in patients …",Hasrat Khan and Jon Belsher and Murat Yilmaz and Bekele Afessa and Jeffrey L Winters and S Breanndan Moore and Rolf D Hubmayr and Ognjen Gajic,419,16042442832405934494,Chest,5,1308-1314,Elsevier,Fresh-frozen plasma and platelet transfusions are associated with development of acute lung injury in critically ill medical patients,https://www.sciencedirect.com/science/article/pii/S001236921531597X,131,2007,/scholar?cites=16042442832405934494,oZB5st8AAAAJ:FsLZdJ3BAzkC

1001010,"The occurrence of outbreaks of cholera in Africa in 1970 and in Latin America in 1991, mainly in coastal communities, and the appearance of the new serotype Vibrio cholerae O139 in India and subsequently in Bangladesh have stimulated efforts to understand environmental factors influencing the growth and geographic distribution of epidemic Vibrio cholerae serotypes. Because of the severity of recent epidemics, cholera is now being considered by some infectious disease investigators as a “reemerging” disease, prompting new work on the ecology of vibrios. Epidemiological and ecological surveillance for cholera has been under way in four rural, geographically separated locations in Bangladesh for the past 4 years, during which both clinical and environmental samples were collected at biweekly intervals. The clinical epidemiology portion of the research has been published (Sack et al., J. Infect. Dis. 187:96 …",Anwar Huq and R Bradley Sack and Azhar Nizam and Ira M Longini and G Balakrish Nair and Afsar Ali and J Glenn Morris and MN Huda Khan and A Kasem Siddique and Mohammed Yunus and M John Albert and David A Sack and Rita R Colwell,342,18433948057608741776,Applied and environmental microbiology,8,4645-4654,American Society for Microbiology,Critical factors influencing the occurrence of Vibrio cholerae in the environment of Bangladesh,https://aem.asm.org/content/71/8/4645.short,71,2005,/scholar?cites=18433948057608741776,oZB5st8AAAAJ:sduUCncrepAC

1001011,"Nosocomial infections or healthcare associated infections occur in patients under medical care. These infections occur worldwide both in developed and developing countries. Nosocomial infections accounts for 7% in developed and 10% in developing countries. As these infections occur during hospital stay, they cause prolonged stay, disability, and economic burden. Frequently prevalent infections include central line-associated bloodstream infections, catheter-associated urinary tract infections, surgical site infections and ventilator-associated pneumonia. Nosocomial pathogens include bacteria, viruses and fungal parasites. According to WHO estimates, approximately 15% of all hospitalized patients suffer from these infections. During hospitalization, patient is exposed to pathogens through different sources environment, healthcare staff, and other infected patients. Transmission of these infections should be …",Hassan Ahmed Khan and Fatima Kanwal Baig and Riffat Mehboob,333,897467151139763733,,5,478-482,No longer published by Elsevier,"Nosocomial infections: Epidemiology, prevention, control and surveillance",https://www.sciencedirect.com/science/article/pii/S2221169116309509,7,2017,/scholar?cites=897467151139763733,oZB5st8AAAAJ:rpSJNIKeXWsC

1001012,"Chitin, the second most abundant polysaccharide in nature after cellulose, is found in the exoskeleton of insects, fungi, yeast, and algae, and in the internal structures of other vertebrates. Chitinases are enzymes that degrade chitin. Chitinases contribute to the generation of carbon and nitrogen in the ecosystem. Chitin and chitinolytic enzymes are gaining importance for their biotechnological applications, especially the chitinases exploited in agriculture fields to control pathogens. Chitinases have a use in human health care, especially in human diseases like asthma. Chitinases have wide-ranging applications including the preparation of pharmaceutically important chitooligosaccharides and N-acetyl D glucosamine, preparation of single-cell protein, isolation of protoplasts from fungi and yeast, control of pathogenic fungi, treatment of chitinous waste, mosquito control and morphogenesis, etc. In this review, the …",Rifat Hamid and Minhaj A Khan and Mahboob Ahmad and Malik Mobeen Ahmad and Malik Zainul Abdin and Javed Musarrat and Saleem Javed,316,14578073730649755882,Journal of pharmacy & bioallied sciences,1,21,Wolters Kluwer--Medknow Publications,Chitinases: an update,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3612335/,5,2013,/scholar?cites=14578073730649755882,oZB5st8AAAAJ:XUmZziu-z7kC

1001013,"Navigated total knee arthroplasty (TKA) is promoted as a means to improve limb and prosthesis alignment. This study involved a systematic review and meta-analysis for all randomized controlled trials in the literature from 1986 to 2009 comparing alignment outcomes between navigated and conventional TKA. Alignment outcomes were pooled using a random-effects model, and heterogeneity was explored. Twenty-three randomized controlled trials were identified comparing navigated vs conventional TKA involving 2541 patients. Patients who underwent navigated TKA had a significantly lower risk of implant malalignment at more than 3° as well as more than 2°. In addition, the risk of malalignment was reduced for the coronal plane tibial and femoral components as well as femoral and tibial slope. This meta-analysis demonstrates that navigated TKA provides significant improvement in prosthesis alignment.",Bandar M Hetaimish and M Moin Khan and Nicole Simunovic and Hatem H Al-Harbi and Mohit Bhandari and Paul K Zalzal,293,3589184671190593279,The Journal of arthroplasty,6,1177-1182,Churchill Livingstone,Meta-analysis of navigation vs conventional total knee arthroplasty,https://www.sciencedirect.com/science/article/pii/S088354031100708X,27,2012,/scholar?cites=3589184671190593279,oZB5st8AAAAJ:jKT558fuBk8C

1001014,"Nosocomial infections are also known as hospital-acquired/associated infections. National Healthcare Safety Network along with Centers for Disease Control for surveillance has classified nosocomial infection sites into 13 types with 50 infection sites, which are specific on the basis of biological and clinical criteria. The agents that are usually involved in hospital-acquired infections include Streptococcus spp., Acinetobacter spp., enterococci, Pseudomonas aeruginosa, coagulase-negative staphylococci, Staphylococcus aureus, Bacillus cereus, Legionella and Enterobacteriaceae family members, namely, Proteus mirablis, Klebsiella pneumonia, Escherichia coli, Serratia marcescens. Nosocomial pathogens can be transmitted through person to person, environment or contaminated water and food, infected individuals, contaminated healthcare personnel's skin or contact via shared items and surfaces. Mainly, multi …",Hassan Ahmed Khan and Aftab Ahmad and Riffat Mehboob,290,15572220491849180848,,7,509-514,No longer published by Elsevier,Nosocomial infections and their control strategies,https://www.sciencedirect.com/science/article/pii/S2221169115000829,5,2015,/scholar?cites=15572220491849180848,oZB5st8AAAAJ:2Q0AJrNhS-QC

1001015,,Ahmed Arif and Ahmed Nauman Anees,283,2934704321770950625,Journal of Financial Regulation and Compliance,2,182-195,Emerald Group Publishing Limited,Liquidity risk and performance of banking system,https://www.ingentaconnect.com/content/mcb/jfr/2012/00000020/00000002/art00004,20,2012,/scholar?cites=2934704321770950625,oZB5st8AAAAJ:RPps9qLA3-kC

1001016,"Breast cancer remains a worldwide public health dilemma and is currently the most common tumour in the globe. Awareness of breast cancer, public attentiveness, and advancement in breast imaging has made a positive impact on recognition and screening of breast cancer. Breast cancer is life-threatening disease in females and the leading cause of mortality among women population. For the previous two decades, studies related to the breast cancer has guided to astonishing advancement in our understanding of the breast cancer, resulting in further proficient treatments. Amongst all the malignant diseases, breast cancer is considered as one of the leading cause of death in post menopausal women accounting for 23% of all cancer deaths. It is a global issue now, but still it is diagnosed in their advanced stages due to the negligence of women regarding the self inspection and clinical examination of the …",Muhammad Akram and Mehwish Iqbal and Muhammad Daniyal and Asmat Ullah Khan,282,17608022500989005350,,1,33,BioMed Central,Awareness and current knowledge of breast cancer,https://link.springer.com/article/10.1186/s40659-017-0140-9,50,2017,/scholar?cites=17608022500989005350,oZB5st8AAAAJ:0izLItjtcgwC

1001017,"Recently, natural products have been evaluated as sources of antimicrobial agents with efficacies against a variety of microorganisms. This study described the antibacterial and antifungal activities of pomegranate peel extract (rind), seed extract, juice and whole fruit on the selected bacteria and fungi. The peel extract has shown highest antimicrobial activity compared to other extracts. Among the selected bacterial and fungal cultures, the highest antibacterial activity was recorded against Staphylococcus aureus and among fungi high activity against Aspergillus niger was recorded.",Saad Sabbar Dahham and Mir Naiman Ali and Hajera Tabassum and Mazharuddin Khan,274,15973438979081142476,Am. Eurasian J. Agric. Environ. Sci,3,273-281,,Studies on antibacterial and antifungal activity of pomegranate (Punica granatum L.),https://portal.arid.my/Publications/148b7c19-cf2e-4e8.pdf,9,2010,/scholar?cites=15973438979081142476,oZB5st8AAAAJ:f2IySw72cVMC

1001018,"Ligninolytic enzyme activities were monitored in five white-rot fungi cultivated on nitrogen (N)-limited glucose-BIII medium and were compared with the activities obtained in media supplemented with 56 mm peptone-N. Only Phanerochaete chrysosporium and two Bjerkandera strains produced detectable lignin peroxidase (LiP) activity. LiP was stimulated by either N-limitation or N-sufficiency in P. chrysosporium and Bjerkandera spp., respectively. All of the fungal strains tested produced manganese-dependent peroxidase (MnP) activity, which was consistently stimulated by the peptone supplementation. Both the manganese-independent peroxidase (MiP) activities, which were detected only in Bjerkandera spp., and the laccase activities, which were detected only in Lentinula edodes and Pleurotus ostreatus, were also enhanced by peptone. In several fungal strains, the activity of ligninolytic enzymes was likewise …",Erwin EJ Kaal and Jim A Field and Thomas W Joyce,251,9660314214553689413,Bioresource Technology,2,133-139,Elsevier,Increasing ligninolytic enzyme activities in several white-rot basidiomycetes by nitrogen-sufficient media,https://www.sciencedirect.com/science/article/pii/096085249500066N,53,1995,/scholar?cites=9660314214553689413,oZB5st8AAAAJ:h-fwNd0rmTkC

1001019,"We recently demonstrated the efficacy of single-agent oral ofloxacin in the management of hospitalized neutropenic febrile patients. Ofloxacin was particularly effective in patients with short duration of neutropenia and fever of undetermined origin. These results prompted us to study the feasibility of outpatient management of neutropenic febrile patients who are otherwise at low risk of morbidity and mortality.This multi-institutional, prospective, randomized trial included 182 low-risk neutropenic febrile episodes. After an initial workup for fever, patients were randomized to receive oral ofloxacin 400 mg immediately and twice daily thereafter in the hospital or as outpatients. Close monitoring and follow-up were carried out in all patients. Those who failed to respond and remained febrile were given parenteral antibiotics. Nonresponding outpatients were admitted to the hospital for …",Imtiaz A Malik and Wajahat A Khan and Michele Karim and Zeba Aziz and M Ata Khan,233,1888499439034792562,The American journal of medicine,3,224-231,Elsevier,Feasibility of outpatient management of fever in cancer patients with low-risk neutropenia: results of a prospective randomized trial,https://www.sciencedirect.com/science/article/pii/S0002934399803672,98,1995,/scholar?cites=1888499439034792562,oZB5st8AAAAJ:N4e_798Z1OgC

1001020,"Background & Aims: Transjugular intrahepatic portosystemic shunt (TIPS) placement is effective in the treatment of complications of portal hypertension. This study evaluated the predictors of mortality in a group of cirrhotic patients with advanced liver disease after placement of TIPS. Methods: A retrospective analysis of all patients undergoing TIPS placement over a 2  ½-year period was undertaken.A retrospective analysis of all patients undergoing TIPS placement over a 2  ½-year period was undertaken. Results: Fifty-six patients had TIPS placement for variceal hemorrhage, 49 for refractory ascites, and 24 for hepatic hydrothorax (total, 129). Of 21 variables available before TIPS placement, variceal hemorrhage requiring emergent TIPS placement (relative risk [RR], 37.5;95% confidence interval [CI], 5.4-259) and bilirubin concentration > 3.0 mg/dL (RR, 5.4;95% CI, 1.4-10.2) were independent predictors of 30-day …",Naga Chalasani and W Scott Clark and LG Martin and Jeffrie Kamean and M Abdul Khan and Nilesh H Patel and Thomas D Boyer,229,1851652268183174036,Gastroenterology,1,138-144,WB Saunders,Determinants of mortality in patients with advanced cirrhosis after transjugular intrahepatic portosystemic shunting,https://www.sciencedirect.com/science/article/pii/S0016508500704227,118,2000,/scholar?cites=1851652268183174036,oZB5st8AAAAJ:kiex5tMzGo8C

1001021,"The purpose of this paper is to examine corporate social responsibility (CSR) reporting by banks in the developing economy of Bangladesh. This paper also aims to examine the users' perceptions relating to CSR disclosures issues.The study collected two types of data. First the annual reports of 20 selected banking companies, which are listed in Dhaka Stock Exchange (DSE), were considered. A questionnaire was also used to investigate the level of users' understanding and their perception of CSR reporting.The principal findings are twofold: first, the study shows that the selected banking companies did some (albeit little) CSR reporting on a voluntary basis. Second, that the user groups are in favor of CSR reporting, and would like to see more disclosure. The current disclosures by the selected banks, however, are not ample at all to measure the social …",Abdel K Halabi and Martin Samy,224,16907509235794289671,Social responsibility journal,,,Emerald Group Publishing Limited,Corporate social responsibility (CSR) reporting: a study of selected banking companies in Bangladesh,https://www.emerald.com/insight/content/doi/10.1108/17471110910977276/full/html,,2009,/scholar?cites=16907509235794289671,oZB5st8AAAAJ:hFOr9nPyWt4C

1001022,"With availability of enough visualization techniques it can be very confusing to know what and when should be appropriate technique to use in order to convey maximum possible understanding. The basic purpose of visual representation is to efficiently interpret what is insight, as easy as possible. Different available visualization techniques are use for different situation which convey different level of understanding. This document is guide for the young researchers who wants to start work in visualization. The purpose of this piece of document is to collect all visualization techniques with their brief introduction. This paper deals with many definitions and aspects of visualization, how visualization take place ie different steps of visualization process, problems that are confront in visualization, categorization of visualization techniques on the bases of distinct perspective, typically known common data and information visualization techniques, basic interactive methods for visualization their advantages and disadvantages, interactivity process, and the scope of visualization up to some extent in different field of research.",Muzammil Khan and Sarwar Shah Khan,203,3050910539597676948,International Journal of Computer Applications,1,1-14,"International Journal of Computer Applications, 244 5 th Avenue,# 1526, New York, NY 10001, USA India","Data and information visualization methods, and interactive mechanisms: A survey",https://www.researchgate.net/profile/Muzammil_Khan5/publication/264623537_Data_and_Information_Visualization_Methods_and_Interactive_Mechanisms_A_Survey/links/5530b5580cf20ea0a06f8495/Data-and-Information-Visualization-Methods-and-Interactive-Mechanisms-A-Survey.pdf,34,2011,/scholar?cites=3050910539597676948,oZB5st8AAAAJ:GO2DTSf4MZMC

1001023,Many mental health disorders emerge in late childhood and early adolescence and contribute to the burden of these disorders among young people and later in life. We systematically reviewed literature published up to December 2015 to identify systematic reviews on mental health interventions in adolescent population. A total of 38 systematic reviews were included. We classified the included reviews into the following categories for reporting the findings: school-based interventions (n = 12); community-based interventions (n = 6); digital platforms (n = 8); and individual-/family-based interventions (n = 12). Evidence from school-based interventions suggests that targeted group-based interventions and cognitive behavioral therapy are effective in reducing depressive symptoms (standard mean difference [SMD]: −.16; 95% confidence interval [CI]: −.26 to −.05) and anxiety (SMD: −.33; 95% CI: −.59 to −.06). School …,Jai K Das and Rehana A Salam and Zohra S Lassi and Marium Naveed Khan and Wajeeha Mahmood and Vikram Patel and Zulfiqar A Bhutta,192,352679830647148703,,4,S49-S60,Elsevier,Interventions for adolescent mental health: an overview of systematic reviews,https://www.sciencedirect.com/science/article/pii/S1054139X16301665,59,2016,/scholar?cites=352679830647148703,oZB5st8AAAAJ:lK9BDNCuzFgC

1001024,"Purpose-The terms “Leadership”,“Motivation” and “Organizational Effectiveness”, has been widely explored individually, but a conceptual framework linking these three concepts has not been formed up till now. Author has tried to develop a conceptual framework linking these three variables especially in higher education context. As the implication of these three variables are much different in service organization from that of manufacturing organization. The conceptual framework developed in this paper has explored the link among Academic Leadership, Motivation of Faculty Members, and Organizational Effectiveness in higher education context. This model can be useful for the policy makers and management of higher education, so that they can manage their staff in better way and to motivate them by using various motivators. Thus management and faculty members can jointly contribute to increase university’s effectiveness. This model can be fruitful for management, staff, students, and for the society as a whole.Design/Methodology-The conceptual framework has been developed in this paper. First the terms as; Academic Leadership, Motivation of Faculty Members and Organizational Effectiveness, have been explored individually by exploring the work of previous researchers, and then the model has been developed instigating linkage among these variables. The model describes that proper academic leadership is essential to lead the academic organization in effective manner and if leaders and managers are using appropriate techniques to motivate faculty members then they can augment to effectiveness of the organization. The model …",Anum Siddique and Hassan Danial Aslam and Mannan Khan and Urooj Fatima,178,6812106425274636927,International Journal of Academic Research,3,,,IMPACT OF ACADEMIC LEADERSHIP ON FACULTY'S MOTIVATION AND ORGANIZATIONALEFFECTIVENESS IN HIGHER EDUCATION SYSTEM.,https://www.researchgate.net/profile/Anam_Siddique2/publication/260791284_Impact_of_academic_leadership_on_faculty's_motivation_and_organizational_effectiveness_in_higher_education_system/links/02e7e532412fbbe7ed000000/Impact-of-academic-leadership-on-facultys-motivation-and-organizational-effectiveness-in-higher-education-system.pdf,3,2011,/scholar?cites=6812106425274636927,oZB5st8AAAAJ:PVgj2kMGcgYC

1001025,"This paper aims to examine the tendencies of sustainability reporting by major commercial banks in Bangladesh in comparison with global sustainability reporting indicators outlined in the GRI framework together with banks' predilection toward reporting 16 GRI financial service sector (FSS) specific performance indicators.Based on the GRI G3 guidelines, the paper investigated banks' reporting in five broad areas of sustainability, such as environment, labour practices and decent works, product responsibility, human rights and society. The 2008/2009 annual reports of 12 major commercial banks listed on Dhaka stock exchange were analysed and coded using a content‐based technique.The results show that information on society is addressed most extensively with regard to extent of reporting. This is followed by the disclosures prepared on decent works and …",Muhammad Azizul Islam and Johra Kayeser Fatima and Khadem Ahmed,173,13189429982179595317,Social responsibility journal,,,Emerald Group Publishing Limited,Corporate sustainability reporting of major commercial banks in line with GRI: Bangladesh evidence,https://www.emerald.com/insight/content/doi/10.1108/17471111111154509/full/html,,2011,/scholar?cites=13189429982179595317,oZB5st8AAAAJ:ZeXyd9-uunAC

