id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations
1023010,"Providing efficient security services in dynamic low-power environments as the Internet of Things (IoT) is a challenging task. The deployment of static security services will consume the energy even if it is not required in some situations, so this induces a waste of resources. In this paper, we introduce an efficient model for adaptive security in the IoT based on trust management. Most of existing adaptive security approaches lack of practical means to evaluate threats. On the other hand, trust management systems are designed to deal with selfish behaviors or internal attacks and not to assist cryptographic measures. Our solution evaluates the trust level related to the presence of security threats among nodes, and adapt consequently cryptographic measures. The obtained simulation results show that our solution reduces considerably energy consumption and remains yet secure.",Hamed Hellaoui and Abdelmadjid Bouabdallah and Mouloud Koudil,17,7838345585547513445,,,599-602,IEEE,Tas-iot: trust-based adaptive security in the iot,https://ieeexplore.ieee.org/abstract/document/7796850/,,2016,/scholar?cites=7838345585547513445,9Zbx-EYAAAAJ:2KloaMYe4IUC
1023011,"On one hand, image segmentation is a low-level processing task which consists in partitioning an image into homogeneous regions. It can be seen as being a combinatorial optimization problem. In fact, considering the huge amount of information that an image carries, it is impossible to find the best segmentation. On the other hand, quantum genetic algorithms are characterized by their high diversity, and by a good balance between global and local search. In this paper, we present a quantum genetic algorithm for image segmentation",Karima Benatchba and Mouloud Koudil and Yacine Boukir and Nadjib Benkhelat,17,6712214051032602395,,,3556-3563,IEEE,Image segmentation using quantum genetic algorithms,https://ieeexplore.ieee.org/abstract/document/4153487/,,2006,/scholar?cites=6712214051032602395,9Zbx-EYAAAAJ:5Ul4iDaHHb8C
1023012,"Complex and distributed systems are more and more associated with the application of WSN (Wireless Sensor Network) technology. The design of such applications presents important challenges and requires the assistance of several methodologies and tools. Multi-Agent systems (MAS) have been identified as one of the most suitable technologies to contribute to this domain due to their appropriateness for modeling distributed and autonomous complex systems. This work aims to contribute in the help of the design of WSN applications. The proposed architecture exploits the advantages of MAS for modeling WSN services, network topologies and sensor device architectures.",Abdelhakim Hamzi and Mouloud Koudil and Jean-Paul Jamont and Michel Occello,16,16570241273617697432,,,,Scientific Research Publishing,Multi-agent architecture for the design of WSN applications,https://www.scirp.org/html/2-9501195_27989.htm,2013,2013,/scholar?cites=16570241273617697432,9Zbx-EYAAAAJ:1qzjygNMrQYC
1023013,"Reliability is becoming a major concern in Networks-on-Chips (NoCs) design. Several techniques have been proposed in the literature to deal with different types of faults at different levels of a NoC. This paper surveys the work performed on fault-tolerant mapping techniques in NoCs. A classification is proposed, based on the approaches adopted to recover from failures. Techniques based on the combination of mapping and routing, techniques based on redundancy, and techniques based on task remapping are the main categories of the classification proposed. Furthermore, performance comparison among the listed techniques is provided to highlight the differences. A discussion of the proposed techniques is also performed for each category, leading to some open issues.",Nassima Kadri and Mouloud Koudil,13,5633143195126591848,Journal of Systems Architecture,,39-52,North-Holland,A survey on fault-tolerant application mapping techniques for Network-on-Chip,https://www.sciencedirect.com/science/article/pii/S1383762118301498,92,2019,/scholar?cites=5633143195126591848,9Zbx-EYAAAAJ:EkHepimYqZsC
1023014,"Partitioning problem in codesign is of great importance since it can widely influence the characteristics of the system under design. The numerous constraints imposed by the environment and/or the underlying target architecture, in addition to its NP-Completeness makes the problem hard to solve. This paper introduces an automatic partitioning approach inspired by the collective behavior of social insects such as ants, which are able to find the shortest path from their nest to a food source.",Mouloud Koudil and Karima Benatchba and Said Gharout and Nacer Hamani,13,6857999032034121992,,,324-337,"Springer, Berlin, Heidelberg",Solving partitioning problem in codesign with ant colonies,https://link.springer.com/chapter/10.1007/11499305_34,,2005,/scholar?cites=6857999032034121992,9Zbx-EYAAAAJ:LPZeul_q3PIC
1023015,"On one hand, there is the problem to solve which is the image segmentation. It is a low-level processing task which consists in partitioning an image into homogeneous regions. Segmentation can be seen as a combinatorial optimization problem. In fact, considering the huge amount of information that an image carries, it is impossible to find the best segmentation. On the other hand, the reduced individual properties of ants as well as the simplicity of their behaviours led to the design of several methods of optimization by ants such as: optimization by colony of ants (ant colony optimization) and classification by co-operating ants (AntClass, AntTree, AntClust...). In this paper, we present an algorithm for the resolution of the segmentation problem. This algorithm, named ISA (image segmentation using ants), is based on the behavior of ants while cleaning their nest. The image to be segmented represents the …",Karima Benatcha and Mouloud Koudil and Nadjib Benkhelat and Yacine Boukir,10,12667183297119603035,,,2503-2507,IEEE,ISA an algorithm for image segmentation using ants,https://ieeexplore.ieee.org/abstract/document/4677258/,,2008,/scholar?cites=12667183297119603035,9Zbx-EYAAAAJ:VOx2b1Wkg3QC
1023016,"We consider the problem of failure management in wireless sensor networks (WSN). In such networks, nodes can be subject to frequent failures due to energy depletion and the hostile deployment environment. Our work focuses on local crash process detection in WSN considering intermittent failures due to lossy radio links. As a part of this problem, we introduce a new type of Adaptive Neighborhood Failure Detection mechanism (ANFD) that relies on adaptive timers. Then we analyze properties of the introduced failure detection algorithm and determine how and when timers' update is necessary. We carried out intensive simulations using TinyOS-2 and evaluated the performance of our solution. Simulation results show that our solution improves failure detection rate and delay, and reduces fault positive detections and packet loss ratio. Moreover, we analyzed energy consumption using PowerTossimZ and results …",Fatima Zohra Benhamida and Yacine Challal and Mouloud Koudil,8,10114651099728713731,,,1-6,IEEE,Efficient adaptive failure detection for query/response based wireless sensor networks,https://ieeexplore.ieee.org/abstract/document/6098190/,,2011,/scholar?cites=10114651099728713731,9Zbx-EYAAAAJ:kRWSkSYxWN8C
1023017,"Data mining is a constantly growing area. More and more domains of the daily life take advantage of the available tools (medicine, trade, meteorology, ...). However, such tools are confronted to a particular problem: the great number of characteristics that qualify data samples. They are more or less victims of the abundance of information. Sat domain benefits from the appearance of powerful solvers that can process huge amounts of data in short times. This paper proposes to solve supervised learning problems expressed as Sat ones. This is done to take advantage of an existing environment that allows experimenting different heuristics, such as: tabu search, genetic algorithm, ant colonies, etc., in order to extract solutions that satisfy a maximum number of clauses (Max-Sat problem). Finally, the best solutions are back-translated into rules that are applied to the data sets in order to verify that they really satisfy a …",Lotfi Admane and Karima Benatchba and Mouloud Koudil and M Drias and Said Gharout and Nacer Hamani,8,11036703517330403468,,,3151-3157,IEEE,Using ant colonies to solve data-mining problems,https://ieeexplore.ieee.org/abstract/document/1400824/,4,2004,/scholar?cites=11036703517330403468,9Zbx-EYAAAAJ:fQNAKQ3IYiAC
1023018,"Pour résoudre des problèmes NP-Complets tels que le Max-Sat, différentes approches existent dans la littérature, présentant chacune des avantages et des inconvénients. Afin de déterminer une méthode efficace pour résoudre ces problèmes, de nombreux tests doivent être effectués avec différentes stratégies et valeurs des paramètres. C'est la raison pour laquelle le besoin s' est fait sentir de développer un environnement permettant aux utilisateurs d'introduire n'importe quelle méthode ou d'en combiner plusieurs et de les étudier en profondeur. Cet article présente un environnement nommé PARME, basé sur une architecture parallèle, permettant d'implanter différentes approches pour résoudre le problème Max-Sat. Il offre à l'utilisateur un moyen efficace pour étudier les méthode de résolution des problèmes NB-Complets. L'utilisateur peut pratiquer de manière empirique différentes approches d'optimisation (Recherche Tabou, Algorithmes Génétiques, GSAT,...), évaluer leurs performances et étudier l'importance et l'influence des paramètres de la méthode sur son comportement. Afin de bénéficier des avantages des qualités de chaque méthode et de surmonter ses inconvénients, de nombreuses méthodes peuvent collaborer dans PARME, à la recherche de la solution du problème.",Karima Benatchba and Mouloud Koudil and Habiba Drias and Chaouche Kamel Oumsalem and Hacene,8,15641476991577401382,,,,,PARME un environnement pour la résolution du problème Max-Sat,ftp://131.254.254.45/local/msance/Actes_CARI02/N168.doc,2,2002,/scholar?cites=15641476991577401382,9Zbx-EYAAAAJ:z_wVstp3MssC
1023019,,M Koudil,8,3145940562560742705,"INSTITUT NATIONAL D’INFORMATIQUE, ALGER",,,,Une approche orientée objet pour le codesign,http://scholar.google.com/scholar?cluster=3145940562560742705&hl=en&oi=scholarr,,2002,/scholar?cites=3145940562560742705,9Zbx-EYAAAAJ:D_sINldO8mEC
1023020,"Partitioning problem in codesign is of critical importance since it has big impact on cost/performance characteristics of the final product. Tt is an NP-Complete problem that deals with the different constraints relative to the system and the underlying target architecture. The reported partitioning approaches have several drawbacks (they are often dedicated to a particular application or target architecture, they operate at a unique granularity level, most of them are manual and impossible to apply for complex systems, the number of constraints they deal with is generally limited...). This paper introduces an automatic approach using genetic algorithms to solve partitioning in codesign. This approach is totally independent of target architecture. Another advantage of this approach is that it allows determining dynamically the granularity of the objects to partition, making it possible to browse more efficiently solution …",Mouloud Koudil and Karima Benatchba and Daniel Dours,7,11837316894553961473,,,393-400,"Springer, Berlin, Heidelberg",Using genetic algorithms for solving partitioning problem in codesign,https://link.springer.com/chapter/10.1007/3-540-44869-1_50,,2003,/scholar?cites=11837316894553961473,9Zbx-EYAAAAJ:BrmTIyaxlBUC
1023021,The problem of multiagent teams' cooperation raises the question of how to use or control collective products by decentralized multiagent teams. It then goes beyond teams interoperability problem. This paper presents the foundations of a model for the cooperation between existing multiagent teams. This cooperation requires nondisruption of teams' initial functioning as main principle for the model. This constraint led us to introduce the concept of virtual probes which cooperate to understand the collective products and to influence them through distributed virtual sensors and effectors on existing multiagent teams. The paper presents an illustration of the model implementation on cyber-physical multiagent teams.,Afra Khenifar-Bessadi and Jean-Paul Jamont and Michel Occello and Choukri-Bey Ben-Yelles and Mouloud Koudil,6,10135500300636764916,,,19-24,IEEE,About cooperation of multiagent collective products: An approach in the context of cyber-physical systems,https://ieeexplore.ieee.org/abstract/document/7800263/,,2016,/scholar?cites=10135500300636764916,9Zbx-EYAAAAJ:evX43VCCuoAC
1023022,"In this paper, we investigate the use of failure detectors (FD) in Wireless Sensor Networks (WSN). We provide a classification of FD with respect to some WSN criteria. The focus will be on energy depletion and lossy links. We then propose a new general FD model tailored to WSN constraints, called Adaptive Neighborhood Failure Detector for Low-power lossy WSN (AFDEL). AFDEL provides adaptive local failure detection robust against packet loss (intermittent failures) and saves the use of energy, bandwidth and memory storage. Furthermore, we introduce in AFDEL model an adaptive timer strategy. This strategy offers the possibility to customize the dynamic timer pattern with respect to application requirements in terms of completeness and accuracy. We illustrate the use of this strategy by proposing three failure detection techniques based on AFDEL general model. As a part of this work, we give a stochastic …",Fatima Zohra Benhamida and Yacine Challal and Mouloud Koudil,6,4238929607615284097,Journal of network and computer applications,,168-180,Academic Press,Adaptive failure detection in low power lossy wireless sensor networks,https://www.sciencedirect.com/science/article/pii/S1084804514001763,45,2014,/scholar?cites=4238929607615284097,9Zbx-EYAAAAJ:5ugPr518TE4C
1023023,,K Benatchba and L Admane and M Koudil and H Drias,6,16885290376849720109,"International Conference on Mathematical Methods for Learning, MML",,,,Application of ant colonies to data-mining expressed as Max-Sat problems,http://scholar.google.com/scholar?cluster=16885290376849720109&hl=en&oi=scholarr,,2004,/scholar?cites=16885290376849720109,9Zbx-EYAAAAJ:eflP2zaiRacC
1023024,"In wireless sensor networks, trust management schemes are designed to preserve them against misbehavior of malicious sensor nodes. These schemes observe the behavior of nodes, check their conformity to what is expected, compute and assign them trust values, and avoid any interaction with untrustworthy nodes. In this paper, we introduce Adaptive and dual Data-Communication Trust scheme (ADCT) for clustered wireless sensor networks to effectively deal with untrustworthy nodes. Unlike prior works, we propose an adaptive trust function to assess the direct trust between nodes according to the application’s requirement in terms of trust severity. We also consider data trust to cope with untrustworthy nodes during the data collection despite their communication capabilities. Moreover, we use the duality data-communication trust to deal with untrustworthy recommendations when building cluster …",Said Talbi and Mouloud Koudil and Abdelmadjid Bouabdallah and Karima Benatchba,5,4121175823795987767,Telecommunication Systems,,1-15,Springer,Adaptive and dual data-communication trust scheme for clustered wireless sensor networks,https://link.springer.com/article/10.1007/s11235-016-0254-3,,2017,/scholar?cites=4121175823795987767,9Zbx-EYAAAAJ:uJ-U7cs_P_0C
1023025,"Palmprint is one of the modalities that offer high recognition accuracy. The recognition process depends on an optimized ROI (Region of Interest) extraction. This extraction is affected by several factors including the device used and the acquisition conditions. The acquisition mode can alter some image properties like rotation, translation and scale. Some devices are designed to maintain hand in a fixed position and delimit a subspace of the hand. On the other hand, contactless devices offer more convenience and flexibility but lead to altered images. ROI extraction methods must consider the acquisition device (with contact or contactless). In this paper, we propose a ROI extraction method that addresses this issue. We test our method on two databases PolyU and CASIA which illustrate the impact of using contactless device unlike the PolyU device. Then, we test performances of the palmprint biometric system. We …",Artabaz Saliha and Benatchba Karima and Koudil Mouloud and Dellys Hachemi Nabil and Bouridane Ahmed,5,9198236942876727248,,,77-82,IEEE,Extraction method of Region of Interest from hand palm: Application with contactless and touchable devices,https://ieeexplore.ieee.org/abstract/document/7064624/,,2014,/scholar?cites=9198236942876727248,9Zbx-EYAAAAJ:eq2jaN3J8jMC
1023026,"A Web of Things (WoT) system is composed of physical things and virtual objects which interact together to reach a set of goals. They communicate using Web standards and protocols. Interactions are complex because numerous heterogeneous objects interact together in open environments. It is interesting to consider a WoT subsystem as a single entity. The interaction between entities of two different WoT subsystems can then be treated as a one-to-one interaction. In this paper we present an approach which consists in transforming a many-to-many interaction problem into a one-to-one problem, using a recursive model.",Afra Khenifar and Jean-Paul Jamont and Michel Occello and Choukri-Bey Ben-Yelles and Mouloud Koudil,5,9324448689061986192,,,1-2,,A recursive approach to enable the collective level interaction of the Web of Things applications,https://dl.acm.org/doi/abs/10.1145/2637064.2637098,,2014,/scholar?cites=9324448689061986192,9Zbx-EYAAAAJ:HE397vMXCloC
1023027,"The key idea behind active learning is that if the learning method is allowed to choose the data to learn from, the amount of data needed for the training phase can be significantly reduced. Thus, the cost of manual annotating the data will be less, and the process of learning can be accelerated. Most of the studies on applying active learning methods to automatic text classification focused on requesting the label of a single unlabeled document in each iteration. Unlike English, There are very few researches done in this area for the Arabic text. In this paper, we present a novel active learning method for Arabic text classification using multi-class SVM. The proposed method selects a batch of informative samples for manually labeling by an expert. The experimental results show that employing our method can significantly reduce the need for labeled training data.",Mohamed Goudjil and Mouldi Bedda and Mouloud Koudil and Noureddine Ghoggali,5,2548343499154057747,,,209-213,IEEE,Using active learning in text classification of quranic sciences,https://ieeexplore.ieee.org/abstract/document/7277248/,,2013,/scholar?cites=2548343499154057747,9Zbx-EYAAAAJ:ye4kPcJQO24C
1023028," Multi-biometrics is a solution which is sought to overcome functional and security deficiency in a baseline biometric configuration. In this paper, we propose a multi-biometrics scheme and we apply the cross validation between two databases to study the Equal Error Rate improvement of score level fusion. Our fusion function is constructed using an evolutionary GA on the XM2VTS score database. The best one is tested on a sub-sequence of the BioSecure Score database. As this database offers quality measurement, we transform our function into a weighted function with user-specific approach to study performance enhancement with quality integration. The results are significantly improved with a high confidence and quality measurement becomes inherent to reduce recognition errors. ",Saliha Artabaz and Layth Sliman and Hachemi Nabil Dellys and Karima Benatchba and Mouloud Koudil,4,5729823467197983974,,,260-267,"Springer, Cham",Multibiometrics enhancement using quality measurement in score level fusion,https://link.springer.com/chapter/10.1007/978-3-319-53480-0_26,,2016,/scholar?cites=5729823467197983974,9Zbx-EYAAAAJ:fEOibwPWpKIC
1023029,"Multibiometric systems are a promising area that addresses a number of unimodal biometric systems drawbacks. The main limit of these systems is the lack of information in terms of quantity (number of discriminant features) and quality (diversity of information, correlation…). Using multiple sources of information and/or treatment is a solution to overcome these problems and enhance system performances. Performance requirements of current systems related to context use involve designed solutions that optimally satisfy security requirements. This can represent an optimization problem that aims at searching the optimal solution matching security needs. In our study, we are interested in combining different score level rules using an evolutionary algorithm. We use Genetic Algorithm to derive a score fusion function based on primitive operations. The process uses an optimized tree to determine function …",Saliha Artabaz and Layth Sliman and Karima Benatchba and Hachemi Nabil Dellys and Mouloud Koudil,4,15222675747046712012,,,166-177,"Springer, Cham",Score level fusion scheme in hybrid multibiometric system,https://link.springer.com/chapter/10.1007/978-3-319-25939-0_15,,2015,/scholar?cites=15222675747046712012,9Zbx-EYAAAAJ:1yQoGdGgb4wC
1023030,"Fuzzy Vault is an interesting error tolerant method to encrypt data. This method has been widely used in the field of biometrics because of the unstable nature of captured biometric modalities. In this paper, we present main works on Fuzzy Vault when used to secure fingerprint templates. We describe the contributions proposed in different stages of the two Fuzzy Vault phases. The purpose of this work is to show the implementation to be chosen at each stage of a specific Fuzzy Vault application. To this end, in this paper, we conduct a comparative study of these works from a theoretical point of view, and according to some practical criteria.",Hachemi Nabil Dellys and Noussaiba Benadjimi and Meriem Romaissa Boubakeur and Layth Sliman and Karima Benatchba and Saliha Artabaz and Mouloud Koudil,4,12846597115392190281,,,178-188,"Springer, Cham",A critical comparison of fingerprint fuzzy vault techniques,https://link.springer.com/chapter/10.1007/978-3-319-25939-0_16,,2015,/scholar?cites=12846597115392190281,9Zbx-EYAAAAJ:ZuybSZzF8UAC
1023031,"Several biometric threats systems models have been proposed to facilitate the design, implementation and validation techniques for securing these systems. Some models classify threats by type of attacks, others by specific attacks and other by using vulnerabilities and threat agent. Each model proposes a vision and a different approach to identify these threats. For example, to design security techniques for wireless biometric card, one should identify all threats facing this kind of device. In this paper, a comparative study and synthesis to help choose the most fitting model, depending on the security problems addressed, is given.",Dellys Hachemi Nabil and Benatchba Karima and Koudil Mouloud and Bouridane Ahmed,4,1967860201009897355,,,186-191,IEEE,Threats models on biometric systems: A comparative study,https://ieeexplore.ieee.org/abstract/document/6412400/,,2012,/scholar?cites=1967860201009897355,9Zbx-EYAAAAJ:JoZmwDi-zQgC
1023032,,Mouloud HAMANI and Nacer and JAMONT and Jean Paul and OCCELLO and Michel and BEN-YELLES and Choukri Bey and LAGREZE and André and KOUDIL,3,17411501994395697050,IEEE Systems Journal,3,2174-2185,,A multi cooperative based approach to manage communication in wireless instrumentation systems,,12,2018,/scholar?cites=17411501994395697050,9Zbx-EYAAAAJ:t7zJ5fGR-2UC
1023033,,Mouloud Koudil Afra Khenifar-Bessadi and Jean-Paul Jamont and Michel Occello and Choukri Ben-Yelles,3,5856443217828938486,,,43-52,Cépaduès Éditions 2016,De la coopération des productions collectives dans un contexte multi-agent,,,2016,/scholar?cites=5856443217828938486,9Zbx-EYAAAAJ:35r97b3x0nAC
1023034,"Recent technology advances allow new generation reconfigurable-based embedded systems to contain a large number of cores and reconfigurable logic elements. Consequently, to take benefit of such very powerful hybrid reconfigurable MPSoC, designers need tools to explore the large design space of the possible configurations. In this paper, we develop a new hybrid bi-objective genetic and parallel variable neighborhood descent algorithm (GA-PVNS) to determine close to optimal configurations for heterogeneous FPGA-based MPSoC (Ht-MPSoC). Our exploration method aims to optimize simultaneously two objectives, namely area on the FPGA and execution time, taking advantage of the Genetic Algorithm (GA) diversification ability and the intensification provided by Variable Neighborhood Search (VNS) algorithm. Our design space includes Ht-MPSoC with private and shared HW accelerators on FPGA …",Braham Lotfi Mediouni and Smail Niar and Rachid Benmansour and Karima Benatchba and Mouloud Koudil,3,10076134149970698930,,,90-95,IEEE,A bi-objective heuristic for heterogeneous MPSoC design space exploration,https://ieeexplore.ieee.org/abstract/document/7396742/,,2015,/scholar?cites=10076134149970698930,9Zbx-EYAAAAJ:JQOojiI6XY0C
1023035,"In this paper, we introduce Adaptive Data-Communication Trust Mechanism for clustered wireless sensor networks (ADCT) to effectively deal with compromise or malicious nodes. Unlike prior works, we propose an adaptive function to evaluate the direct trust between nodes according to the need of the application in terms of trust severity. We also consider data trust to cope with untrustworthy nodes during the data collection despite their communication capabilities. Finally, we introduce a new method to discard a malicious recommendation when building feedback at the base station or cluster-head level. Theoretical analysis shows that our trust mechanism allows a good trade-off between memory requirement and trust cooperation.",Said Talbi and Mouloud Koudil and Abdelmadjid Bouabdallah and Karima Benatchba,3,4481692595390547612,,,1-6,IEEE,Adaptive data-communication trust mechanism for clustered wireless sensor networks,https://ieeexplore.ieee.org/abstract/document/7416963/,,2015,/scholar?cites=4481692595390547612,9Zbx-EYAAAAJ:hkOj_22Ku90C
